"Running as user ""root"" and group ""root"". This could be dangerous."
Capturing on 'eth0'
** (tshark:2025) 17:28:40.177677 [Main MESSAGE] -- Capture started.
"** (tshark:2025) 17:28:40.177730 [Main MESSAGE] -- File: ""/tmp/wireshark_eth0A66K72.pcapng"""
ip.src_host;snmp.msgAuthoritativeEngineID;snmp.msgAuthoritativeEngineBoots;snmp.msgAuthoritativeEngineTime
80.113.65.223;8000000903005c3e067d9580;2;16345667
78.108.138.108;800000090300ec30919e3703;5;86379173
82.75.134.255;800000090300285261fabc00;12;30038735
82.101.249.0;800000090300285261291c00;25;23293310
80.115.104.255;8000000903006c13d5215000;8;17380309
81.173.2.117;80003a8c04;0;0
81.173.74.225;0000000903008478ac4278d7;32;39887794
80.113.21.128;8000000903004c421e863c80;10;28012904
81.173.54.157;800000090300706d15414990;15;55406042
82.72.143.1;800000090300d4ad710df000;12;30038753
82.151.48.23;80000009030000260b7a1d8b;54;86375593
81.173.99.49;800000090300ac4a672d8e80;37;16675141
81.173.44.2;80003a8c04;0;0
80.113.129.89;8000000903000476b0cb1700;25;7791255
80.114.94.105;8000124c0570188b22ae5d33;228;295393
82.74.210.99;80000b2f05b0c28778d3e733;1;4043226
80.65.118.100;80000009030084b802ee3fbc;2;58593076
80.249.213.232;80000a4c0167db9b01;3;34213592
81.173.73.127;800000090300ac4a67829980;71;96648
77.251.167.104;80000b2f05d0b2c423681133;1;1954071
81.173.3.1;80003a8c04;0;0
80.249.210.36;800007c703748ef8a73fc0;252;17164180
81.30.44.246;8000000903008c941fcef780;28;1976391
82.72.15.0;8000000903006c13d5219000;18;30816664
81.23.245.143;00000009030028c7cebd07b8;19;132770610
77.248.14.0;80000009030034f8e758c000;15;28396815
82.101.250.149;80000b2f05b0c2877c1c8733;1;2250517
80.113.98.15;8000000903000059dc465e01;7;87108022
80.114.223.132;80000b2f05b0c2877a755733;1;35920
81.173.69.78;8000000903000006f669f1df;29;2769449
80.112.197.149;800000090300d009c8d68300;15;6563221
77.248.81.68;8000124c05c038966a1d4133;313;1068353
82.151.47.66;000039e7000000a1ac1e7301;34;4850058
80.231.152.145;38303030343634373236393736363536653635373437333061;1314;9435580
81.173.124.33;80000a4c01c0a80183;1;59278719
77.250.238.255;80000009030000a289267000;8;28396809
80.113.248.60;800000090300148473ed3e00;6;10551586
80.249.214.179;80003a8c04;0;0
80.65.107.25;800000090300cc46d61eb216;4;39151969
81.173.54.41;800000090300ecce13be5680;8;16612934
80.112.219.254;800000090300000c298d009f;8;187813548
80.113.248.31;800000090300148473ec3400;4;11935355
80.57.69.255;80000009030000ebd5ed6800;13;28825590
81.171.73.134;f5717f444ca88d993f00;14;81505702
77.250.241.1;800000090300d4ad710dc800;12;27615011
82.174.159.1;502660000000031201007169;2;50688544
81.173.51.207;800000090300c44d84bf0a80;20;46922967
81.173.56.113;800000090300d47798186400;23;9356304
81.171.65.67;f5717f444ca88d993f00;14;81505703
80.113.1.80;800000090300084fa98acf80;28;7790471
82.72.67.166;8000124c05906ebbc2c23833;77;1946974
81.4.112.125;8000000903004800b32c9880;5;10547123
80.112.246.141;8000000903007411b2a83700;16;6563039
80.113.177.23;8000000903005cb12e091300;5;45799667
81.29.193.78;80000009030000df1d7e3700;16;97201748
80.113.70.93;800000090300d009c8d65a00;2;16850114
79.142.64.213;80001f8880e320d2572434cc6600000000;8;16007536
80.115.182.0;8000000903000029c2006800;34;33146150
79.141.165.136;80001f8880290a8467ed5a8b6200000000;20;7559465
80.246.203.45;800000090300a4530ea78900;8;62200647
80.113.98.89;800000090300ac3a6728fe80;14;24646152
82.139.79.0;000000090200003096e6a400;11;4539819
80.79.203.3;800000090300001f9e6bdec0;16;184230326
82.74.210.0;800000090300285261fac400;7;27013010
80.249.209.104;000000090300d46d502069de;9;41064695
81.93.52.1;8000000903d0e0428e3340;0;0
80.255.242.46;800000090300a4530ea78900;8;62200648
82.74.222.99;80000b2f05d0b2c425d5b133;1;188332
80.111.141.65;00002193031cabc0c0ee2301;0;11347148
82.101.249.255;800000090300285261291c00;25;23293317
80.113.232.91;80001f8880aa5d9402806e285f00000000;36;4596307
80.113.232.27;80001f8880aa5d9402806e285f00000000;36;4596307
81.173.77.111;8000000903002c33111fdf20;2;1059276
80.65.121.66;800000090300f86bd9e23600;22;9492636
80.112.126.162;80000b2f0558238ce9c4f033;1;3723708
81.173.54.199;800000090300706d15414990;15;55406049
81.92.186.0;800000090300e4aa5dc51d4a;23;557546
82.174.148.0;502660000000010030000052;7;49906625
82.151.48.39;80000009030000260b7a09dd;26;86893592
80.231.152.193;800000090300002f5c7dde20;10;7438869
80.113.98.63;800000090300084fa9394a80;35;40361218
81.173.52.197;0000000903008478ac4278d7;32;39887801
81.4.117.105;800000090300000ab8ced60c;3;324660333
81.173.49.248;800000090300a00f37ff8000;13;16856504
81.173.53.16;00000009030028c7cebd07b8;19;132770618
80.239.152.49;8000000903002436da22fe00;4;17969791
80.113.47.64;80000009030080276c1cc580;6;16076261
78.140.165.2;800000090300341b2d99aa80;2;46508432
82.74.229.70;80000b2f05d0b2c426426933;1;1045694
80.112.93.113;80000b2f05802994c32c0133;1;1127727
80.114.120.0;800000090300002790ff8000;11;30211577
80.113.65.111;800000090300f4ee31f9e880;9;8992731
82.74.181.18;80000b2f05b0c28778f53f33;1;315484
80.113.232.28;80001f8880aa5d9402806e285f00000000;36;4596312
80.115.94.255;8000000903000029c200ac00;12;30124331
81.175.120.63;800000090300a0b439ed4600;16;74521599
80.113.248.152;8000000903005c64f1f38a00;8;1483470
82.94.215.129;0000178b02000001e8d689cb;1;787154
81.173.66.157;80001f888033d52a3a06470b6800000000;1;3308596
80.112.10.144;8000124c051c3e84902f3533;63;28205
81.23.245.95;800000090300d47798184680;10;46231919
81.30.34.227;8000000903003c13ccd98b00;14;37844231
80.113.65.220;8000000903005c3e067d9580;2;16345683
80.114.35.12;80000b2f05b0c2877983b733;1;3225681
80.112.74.0;800000090300285261fb8400;13;25131256
79.143.209.129;80000634b21000c4f57cea3495;10;153410660
82.72.128.0;8000000903007018a767a800;8;27792253
80.82.76.65;f5717f444ca8c41efb00;4;21016757
82.101.206.223;8000124c05acd1b854d2c333;88;236992
80.113.101.185;8000000903000476b0d02f80;15;20243166
82.73.122.1;800000090300002790ff8000;11;30211589
80.114.20.12;80001f8880c22c220606cdb06300000000;60;23430
80.89.227.174;800000090300d42c44f2d13d;5;171788778
80.113.9.211;8000000903003c510ef27300;12;33016305
80.56.189.38;80003a8c04;0;0
82.75.218.1;8000000903006c410e8fb800;8;30124650
77.250.73.0;80000009030000ebd5ec4400;18;14914052
81.173.125.143;80000009030028940f48cc00;9;5821104
81.175.70.88;80001f88808ff41265fbd6726100000000;56;26045034
80.113.26.9;80000009030024d79c379e00;6;31217188
80.115.51.1;80000009030094d469545c00;12;31333388
77.250.132.0;80000009030000ebd5ec4400;18;14914055
81.29.209.86;8000000903bc4a56af4f80;0;0
82.73.213.1;8000000903006c410e51c800;53;9632736
82.72.210.229;80000b2f05802994c1cfe933;1;1395838
80.115.90.0;8000000903006c13d5215000;8;17380340
81.173.67.17;80000009030040b5c1c7e100;28;21089351
80.113.99.41;8000000903007cad4f9b8480;24;3303686
77.251.12.0;80000009030000ebd5ec4400;18;14914061
80.249.209.71;80000a4c015ef74805;1;123122343
81.171.32.8;f5717fc4ca2bb7dfbd00;13;85040985
80.65.124.129;800000090300a0b439fd4d00;48;1143082
80.65.119.22;8000000903000845d1cbf080;14;92567984
81.30.42.0;80000009030000235d4cd103;29;42824918
80.112.99.0;80000009030094d469545c00;12;31333398
81.30.42.40;80000009030000235d4cd103;29;42824921
82.72.218.65;8000124c058056f2a49d1333;78;336096
81.173.57.175;800000090300b83861cb3850;5;15306585
81.201.96.125;8000000903002436dae8bc80;25;83983071
82.101.218.235;8000124c057077817de27a33;216;3584608
82.101.214.1;8000000903000029c200ac00;12;30124364
81.173.32.183;80000009030040b5c1c7e100;28;21089366
80.114.255.247;8000124c0570188b672bd333;1327;3329553
81.173.76.65;0000000903008478ac4278d7;32;39887839
80.113.99.31;8000000903005006ab7f4c83;3;144283100
81.173.63.49;800000090300708105de6566;67;4265237
80.112.212.97;800033870370fc8c1610d0;0;0
81.173.58.52;800000090300442b03975814;13;80122928
80.115.50.107;80000b2f05802994d8abf433;1;2369375
82.151.54.2;80001f8880557ecb1ec56e1e4d;2296;52013
81.93.55.93;8000000903d0e042adaf40;0;0
81.173.57.229;80000009030070695addbb80;64;1958589
80.113.35.145;80000009030078f1c68fae80;6;31295051
80.112.247.161;800000090300802dbf861c00;12;28788217
81.30.47.63;80000009030034ed1bdffa80;11;60980770
82.73.96.1;800000090300285261fac000;20;9850756
77.251.175.255;80000009030000a289267000;8;28396856
82.75.57.255;8000000903007018a767c000;8;31418082
80.57.11.255;80000009030094d469541400;9;28224389
80.65.119.195;800000090300e4aa5d261d6e;3;15141929
81.173.57.152;800000090300d48cb5932aca;15;21025707
77.249.243.255;80000009030000ebd5ec4400;18;14914079
80.115.62.0;800000090300f8a73af0f400;11;19138901
80.249.212.191;80000009030054a274bbcd00;60;13740137
80.56.97.255;80000009030000a289267000;8;28396859
80.114.19.137;8000124c051c3e84b0c0b933;34;1770519
80.113.98.151;8000000903007cad4f784a00;29;10725076
80.115.139.233;8000124c05889ffac895d433;157;2243273
79.99.129.98;800007c7030012f29c3300;618;129446532
80.113.65.217;800000090300d009c8d66f00;4;17299279
80.114.123.53;80000b2f05802994c425f933;1;229308
82.74.239.0;8000000903006c410e51c800;53;9632765
81.173.54.216;8000000903006c0309ae40e0;16;31487641
82.151.54.199;80000009030000260b7a09dd;26;86893642
80.113.23.30;800000090300a03d6e242e00;10;78675474
82.74.128.255;8000000903006c13d5211800;21;1495699
80.242.245.145;80000009030074ad98ca4700;6;11485831
81.173.125.104;0000000903008478ac4278d7;32;39887851
80.115.7.0;80000009030094d469545c00;12;31333419
80.113.232.74;80001f8880aa5d9402806e285f00000000;36;4596358
82.151.48.173;8000304404464754343046544b3231303337393139;1745489598;3388228
81.171.17.150;80001f8880ea43c27c13f2026500000000;8;4558371
81.173.57.9;0000000903008478ac4278d7;32;39887852
81.173.51.143;0000000903008478ac4278d7;32;39887854
77.251.178.1;800000090300848a8df19400;8;28998732
80.113.47.160;8000000903003c510e610b00;22;33801999
81.173.98.217;8000000903005488de701f00;17;16812830
80.115.183.255;800000090300848a8df1e400;46;28996628
81.173.65.97;800000090300ac4a672dc180;29;25944937
77.250.151.255;80000009030000ebd5ec4400;18;14914092
80.247.167.169;8000000903f80f6fe4c650;0;0
81.173.69.207;800000090300b8a377945d80;75;1649429
82.101.203.125;8000124c05689423e6868c33;101;488926
78.108.130.210;800000090300a4004ee35680;13;29832174
81.173.98.95;0000000903008478ac4278d7;32;39887863
80.246.193.126;80003a8c04;0;0
82.75.140.1;800000090300f8a73af0f400;11;19138919
81.173.65.88;8000000903003c08f6b64ef2;45;9343268
80.113.6.208;800000090300000832709f81;7;9956804
80.114.204.255;800000090300d4ad710cbc00;39;33230508
80.115.160.205;8000124c057077814786ab33;23;868300
82.174.240.255;502660000000010030000046;8;49993033
82.101.244.95;80000b2f0508952ae260df33;1;2294191
82.101.214.0;8000000903000029c200ac00;12;30124394
82.72.64.255;8000000903006c13d5219000;18;30816739
80.114.202.164;80000b2f0558238cea295033;1;2873646
78.152.32.62;80000634b29c6000101463de9f;6;92539734
80.115.75.0;800000090300002790ff2800;35;30640485
80.113.232.108;80001f8880aa5d9402806e285f00000000;36;4596379
82.75.95.215;8000124c057077817dbb1a33;58;233280
81.173.99.165;00000009030028c7cebd07b8;19;132770688
80.67.33.186;8000113d05fc4ae9eb9b8e33;1;1111675
80.115.25.114;8000124c05707781d1cecf33;73;4148514
82.151.54.143;80000009030000260b7a1d8b;54;86375675
81.24.105.15;000000090200003096e6a400;11;4539896
79.141.165.134;80001f888020129009389e116400000000;14;2556197
80.113.248.10;80000009030024d79c3b7b00;16;9602081
81.173.58.56;800000090300c47d4f9186ee;26;31030991
80.113.248.75;8000000903005c64f184f800;6;10025269
81.171.92.245;800007c703748ef8232a60;0;230056151
80.82.79.1;f5717f444ca8c41efb00;4;21016818
80.113.19.88;800000090300d0c7897f6083;1;114753393
80.113.99.160;8000000903000019e73ce183;46;11160113
80.113.97.242;80000009030034ed1b623b00;10;80743318
82.174.252.1;502660000000010030001009;2;60725206
80.113.68.192;800000090300dcf71977f201;14;70342686
81.175.121.167;80000009030038ed18fba681;7;14977931
81.85.161.27;800000090300b0faeb8afc60;21;170196681
80.114.119.0;800000090300002790ffa800;36;31849054
80.115.170.255;800000090300002790fe2000;20;30643682
80.112.243.113;800000090300889cadf41c80;8;16325996
81.173.74.209;0000000903008478ac67eafe;41;136221263
81.201.127.79;800000090300780cf032f900;31;45002576
80.56.9.0;8000000903000027900df000;8;29606855
80.67.32.15;800000090300641225788007;18;3402201
81.173.65.25;0000000903008478ac4278d7;32;39887885
80.113.96.63;80000009030000af1f278601;15;2428198
81.173.54.145;00000009030028c7cebd07b8;19;132770700
77.251.1.0;800000090300285261fa5c00;36;25372920
80.65.120.31;800000090300b0aa77199c72;2;132282916
81.173.99.0;800000090300a4530ee1c680;14;54203145
80.56.71.0;80000009030028526128e000;10;4668722
81.4.116.224;800000090300001873b8540c;6;341044112
80.113.98.241;800000090300d009c83a3a80;12;5351121
80.113.97.112;8000000903006c310eb80000;22;70091239
80.65.118.147;800000090300b838619ad686;9;1311029
81.173.72.121;800000090300ec01d5ccd480;7;37754502
80.115.72.70;80000b2f05705a9e32133d33;1;246229
82.75.201.80;8000124c0538b1db3e2f6d33;55;2265732
81.173.58.129;80000009030000fd22073200;46;50483753
81.173.68.8;800000090300bc1665ee64a8;18;11395728
81.173.64.92;800000090300641225be646c;36;4174777
81.171.32.10;f5717f28993a41de6b00;26;85650479
81.173.77.183;800000090300000000000000;3;8994648
81.23.245.63;800000090300ecce13658300;44;46923063
81.30.42.138;8000000903004800b32cae00;7;6242647
81.173.56.115;800000090300d47798186400;23;9356402
77.250.33.0;8000000903000027900df000;8;29606867
80.113.248.139;80000009030044b6be74f000;11;3908404
81.173.73.171;80000009030010b3d544d380;23;60850298
82.75.142.125;8000124c05689423e6047833;72;3293918
80.113.248.81;8000000903005c64f1f42780;8;459325
80.114.62.255;8000000903000027900d5800;11;30211954
80.112.209.19;800000090300683b78683f00;10;18079390
82.101.229.163;8000124c0570188b22b96d33;358;559521
80.112.86.50;8000124c051008b129000733;279;2343470
81.173.98.40;800000090300bc5a56b88d80;17;9520022
80.84.254.103;800000090300001873b8540c;6;341044124
80.113.248.99;80000009030034b883766100;6;7690160
82.174.187.255;502660000000010030000028;7;50080655
81.173.1.249;800000090300706d15414990;15;55406154
80.112.247.81;800033870370fc8c1604f8;0;0
78.152.32.101;80000a4c01c0a803fe;4;226303659
80.113.97.145;8000000903007cad4f9b7080;28;79015526
80.246.203.100;80000009030024813bc17000;18;1662567
81.171.60.252;f5717f28993a0650dd00;18;45947406
80.255.242.169;8000000903002cd02d7471c8;2;10106634
80.112.60.1;800000090300f8b7e204e000;36;31853588
80.113.129.87;8000000903007cad4f9b6d00;17;7791209
80.113.16.96;8000000903006c29d2be4e80;6;3307859
77.251.30.0;80000009030000ebd5ed3c00;8;28829282
80.239.152.57;8000000903002436da231380;4;17969253
82.75.243.255;8000000903006c410e8ff800;26;26202223
80.113.211.172;80003a8c04;0;0
82.74.175.0;80000009030028526129c800;5;22776643
81.175.70.29;80001f88808ff41265fbd6726100000000;56;26045131
80.113.169.159;800000090300bcf1f269f383;2;11322821
77.251.43.198;80001f8880d76736462a987f67;1;12459859
81.175.70.118;80001f88808ff41265fbd6726100000000;56;26045134
82.75.147.96;8000124c057429af64ccdd33;72;477939
77.250.223.255;8000000903007018a7665c00;39;22313393
80.249.209.221;80000a4c01c2365f03;9;141784841
82.151.47.63;80000009030000260b7a09dd;26;86893712
80.112.246.199;800000090300d824bdb73f01;9;68171073
80.79.192.225;800000090300001f9e6bdec0;16;184230450
81.28.84.229;800007e580bc23262a3f1f9661;17;1748878199
80.114.241.0;8000000903006c13d5215000;8;17380439
80.60.232.158;80001f8880aa8af9447c2ed55e00000000;88;76459
80.112.247.5;800007db03a0a33b3d933f;22;39298221
81.173.62.243;8000000903004403a782164a;15;16166701
80.67.32.103;8000000903006412257885c7;16;21407163
82.74.67.200;8000124c0570188b48057e33;433;12425
81.173.66.193;800000090300b0c53c1f1480;27;48289011
80.231.152.192;38303030343634373236393736363536653635373437333061;1314;9435713
81.173.125.15;800007db0340eeddb2fbf7;15;136343960
81.175.120.216;800000090300e462c4793f80;17;33017810
81.171.63.252;f5717f28993a0650dd00;18;45947425
77.251.75.227;8000124c057077817daad033;98;1111429
80.113.105.0;800000090300084fa938f980;10;80232085
82.75.219.1;800000090300f4bd9ee39c00;11;29603942
81.173.51.184;00000009030028c7cebd07b8;19;132770745
81.173.76.135;800000090300000000000000;3;8994684
80.113.107.129;80000009030084ebef22fd80;10;11737285
80.65.120.49;800000090300f8a73a9d5180;24;16592073
80.249.210.28;80003a8c04;0;0
80.113.232.23;80001f8880aa5d9402806e285f00000000;36;4596440
82.75.203.99;80000b2f05d0b2c426a05133;1;2353245
80.56.96.1;80000009030000ebd5ec4400;18;14914167
80.115.148.1;800000090300002790fe1000;10;30728081
81.30.42.16;80000009030000235d4cd103;29;42825021
81.173.77.64;0000000903008478ac4278d7;32;39887933
81.24.104.47;800000090300001794197c44;21;142518322
80.114.67.255;8000000903000029c200ac00;12;30124458
81.173.75.109;80000009030070617b34dc00;34;6632999
82.72.64.1;8000000903006c13d5219000;18;30816805
81.173.76.23;8000000903007426ac71f217;46;10617128
77.250.62.255;80000009030028526128e000;10;4668767
81.173.124.213;80000a4c0100000000;5;9959184
82.72.149.0;8000000903000029c2016c00;12;32453831
82.174.104.1;502660000000010030000047;6;49476425
80.67.33.177;8000113d05fc4ae9cd01a433;1;167847
80.113.22.48;80000009030040f078badb00;12;7138412
80.113.248.25;800000090300148473ec8d80;10;7283855
80.114.47.0;8000000903007018a7665c00;39;22313414
80.169.129.66;80000009030070708b4a1e00;6;191709383
82.75.60.163;8000124c051c3e843f32c933;540;2976983
80.112.49.1;800000090300002790fee000;8;27187419
80.113.7.33;800000090300a41875635901;10;47675216
82.101.247.1;80000009030028526129c800;5;22776670
78.108.138.40;800000090300ec447630f483;12;342859823
80.56.45.0;800000090300f4bd9ee3f000;26;25373236
81.173.72.112;8000000903002436dad07580;16;40458479
82.75.252.255;800000090300285261fa5000;8;29520481
82.151.48.209;80000009030000260b7a091c;25;43463586
80.114.208.243;8000124c05acd1b8548edb33;595;2957868
80.114.207.37;8000124c0570188b22699533;570;2726234
81.173.73.47;800000090300000000000000;3;8994705
80.67.65.3;80000009030070695a2b4f80;60;21626286
81.30.32.6;80000009030010e376a2ab80;7;3476254
81.30.47.52;800000090300a4530ea78900;8;62200799
81.173.125.103;00000009030028c7cebd07b8;19;132770766
80.113.23.16;800000090300084fa98afa00;14;78675577
80.255.249.57;8000000903008c941fbb1780;20;13589708
82.151.47.184;80000009030000260b7a1d8b;54;86375754
81.173.64.169;8000000903004c4e35877da4;77;2189202
81.173.51.88;00000009030028c7cebd07b8;19;132770772
80.112.57.255;800000090300002790ffc800;8;27705583
81.171.92.251;800007c703748ef8ccb1c0;0;1256430141
81.173.125.151;800007db03a4c64f3b995b;40;103965120
80.115.150.77;80000b2f05802994c2d54133;1;2693618
81.171.17.182;80001f888048309640adb7286200000000;22;584040
82.75.73.183;8000124c05c03896908f1133;173;3047376
80.249.209.204;00000009030078725d3f3fb0;5;60685412
82.94.215.1;0000178b02000001e8d689cb;1;787307
82.175.128.127;800000090300442b035deb00;3;125458153
80.113.97.151;8000000903007cad4f9b7080;28;79015577
80.113.129.80;8000000903007cad4f9b6d00;17;7791260
82.73.126.255;8000000903000029c2019000;181;30206835
82.148.196.107;80000a4c010a64a11f;1;122170015
80.113.47.224;80000009030004a7418f9300;12;19383139
77.251.252.255;8000000903000027900df000;8;29606933
80.255.246.151;800000090300549fc64ec880;18;92306487
77.250.60.255;80000009030000ebd5ec4400;18;14914197
80.246.199.61;800000090300a00f37eae180;10;32230284
77.249.243.0;80000009030000ebd5ec4400;18;14914200
80.113.21.185;8000000903005c3e06a48a00;14;12449801
80.113.232.114;80001f8880aa5d9402806e285f00000000;36;4596473
80.255.246.112;80000009030044ae25f43d00;21;7162969
81.173.125.19;800000090300c44d84bc6500;7;7028511
81.173.125.146;800007db0384ad58aeb6e0;24;103970363
80.113.157.62;8000000903003c510ef27a00;14;80227633
80.246.195.37;800000090300845a3e1fd880;8;7796823
81.173.51.80;800000090300d47798186400;23;9356474
81.172.244.134;80001f88031056ca1480e4;1;1077913
77.250.138.1;80000009030000a289267000;8;28396982
80.65.122.209;80000009030000c88b2c9b00;15;71944958
77.250.223.1;8000000903007018a7665c00;39;22313444
81.171.38.159;80001f8880fa81ba691b770d6200000000;24;60903039
82.74.234.239;8000124c05906ebbd7c50c33;175;1145222
82.75.252.0;800000090300285261fa5000;8;29520509
82.73.198.255;800000090300f8a73af0f400;11;19139030
82.74.210.255;800000090300285261fac400;7;27013185
80.113.249.28;800000090300889cadf55580;6;22166
80.115.108.177;8000124c05689423e6d60833;340;1689261
81.173.74.65;00000009030078baf9559646;5;141674508
77.248.32.0;80000009030034f8e758c000;15;28396998
80.65.123.87;80000009030000c88b2c9e00;12;145736151
82.73.98.38;8000124c05c038966a08c133;132;1467735
80.113.227.120;800000090300a47806623800;16;49421355
80.252.87.254;80001f888031fdf40369000000;1;50530650
80.65.125.143;800000090300b08bd0a5da80;8;44513915
81.173.51.193;0000000903008478ac4278d7;32;39887981
80.115.174.61;80000b2f05802994dc28ec33;1;3713572
80.113.98.88;800000090300ac3a6728fe80;14;24646334
80.252.85.134;800000090300bcd29593fd80;2;52033057
80.113.96.192;8000000903008c941fbb0700;11;78672614
80.113.8.240;8000000903005451de457180;12;10122182
82.151.48.185;80000009030000260b7a1d8b;54;86375781
81.173.68.200;80000009030010b3d52b3480;68;27484087
81.23.245.83;8000000903009cd57d0132c7;2;37946932
82.72.153.135;8000124c057077816044b933;48;3497050
80.115.103.4;80000b2f0558238ce9ea2033;1;3250157
80.115.103.122;80000b2f05802994c52f5133;1;3874667
80.113.211.232;800000090300001319691c01;2;173880490
82.72.251.158;80000b2f05802994d869bc33;1;854854
