IP,Enterprise Code,MAC,Vendor
94.142.208.31,9.0,0000260b7a5c62,ciscoSystems
93.117.247.185,2011.0,d8109fc2ee34,"HUAWEI Technology Co.,Ltd"
145.128.174.80,9.0,00001ae2ca78e0,ciscoSystems
92.65.238.143,9.0,not_set,ciscoSystems
145.220.141.85,8072.0,No Mac indication (0x03),net-snmp
145.102.242.39,9.0,005006ab638100,ciscoSystems
149.143.9.121,9.0,00588b1c9bfc80,ciscoSystems
92.65.203.126,9.0,00e8eb34317610,ciscoSystems
93.117.231.42,2011.0,fc73fbd4f437,"HUAWEI Technology Co.,Ltd"
94.142.211.8,9.0,00d4e880f64700,ciscoSystems
87.195.106.1,9.0,000014f2f99e04,ciscoSystems
87.195.73.31,9.0,No Mac indication (0x03),ciscoSystems
93.157.0.80,8072.0,No Mac indication (0x03),net-snmp
154.14.126.185,9.0,0000fec8047000,ciscoSystems
94.142.209.56,9.0,00500f807e2d00,ciscoSystems
143.177.187.255,1344692224.0,not_set,
89.19.61.98,9.0,00a49bcd859cd4,ciscoSystems
93.117.218.121,9.0,00a49bcd79a880,ciscoSystems
94.211.75.1,9.0,00002790ffc800,ciscoSystems
92.64.21.89,9.0,00bc26c7fcf546,ciscoSystems
109.206.182.197,8072.0,No Mac indication (0x03),net-snmp
92.70.142.72,9.0,not_set,ciscoSystems
144.178.238.220,9.0,0070df2ffa6759,ciscoSystems
145.131.215.188,9.0,0064f69d6e54a0,ciscoSystems
109.236.94.213,8072.0,No Mac indication (0x03),net-snmp
93.184.103.95,9.0,00f0f75535d901,ciscoSystems
91.230.51.229,nan,invalid,
92.66.122.249,9.0,004ce175634b00,ciscoSystems
87.213.152.18,9.0,00ec01d5f84a37,ciscoSystems
87.236.0.232,9.0,007c69f6e9d738,ciscoSystems
93.117.213.29,13191.0,70fc8c161688,OneAccess
94.211.60.0,9.0,00285261fb6000,ciscoSystems
95.142.53.199,9.0,0024813b78c580,ciscoSystems
141.255.178.35,9.0,004800b32ca780,ciscoSystems
109.37.162.45,8072.0,No Mac indication (0x03),net-snmp
145.131.140.66,9.0,00641225be52d0,ciscoSystems
89.20.93.184,9.0,0084b802173a88,ciscoSystems
93.117.227.137,9.0,002cf89bf4b200,ciscoSystems
94.127.98.204,9.0,0000229078abf0,ciscoSystems
146.190.28.49,8072.0,No Mac indication (0x03),net-snmp
91.235.83.125,9.0,00000000000000,ciscoSystems
109.109.105.23,9.0,00b0c53ce4ac80,ciscoSystems
88.218.152.130,1588.0,No Mac indication (0x03),"Brocade Communications Systems, Inc."
89.207.26.90,9.0,000845d1af2100,ciscoSystems
93.117.193.225,9.0,00e41f7b354080,ciscoSystems
93.117.216.136,9.0,00341b2d695400,ciscoSystems
141.136.120.129,2011.0,f4e5f2c57b51,"HUAWEI Technology Co.,Ltd"
87.251.62.71,8741.0,18c2411be0f0,"SonicWALL, Inc."
92.109.66.0,9.0,0000a289265400,ciscoSystems
88.208.3.254,9.0,2c4f52fc16bc,ciscoSystems
109.34.160.129,8072.0,No Mac indication (0x03),net-snmp
92.70.118.217,9.0,00ecbd1d1e96d0,ciscoSystems
92.65.113.121,8072.0,1056ca6781a0,net-snmp
145.128.241.106,9.0,No Mac indication (0x03),ciscoSystems
94.209.202.1,9.0,00285261fb6400,ciscoSystems
95.211.67.30,9.0,00000911e71d08,ciscoSystems
144.178.228.239,9.0,00d4c93cc516af,ciscoSystems
145.131.215.191,9.0,0064f69d6e54a0,ciscoSystems
93.184.104.200,9.0,0078bc1a72ce00,ciscoSystems
92.70.68.132,9.0,00e02f6dbc560a,ciscoSystems
87.237.29.59,9.0,00e4aa5dcc9df8,ciscoSystems
89.146.44.79,9.0,00000000000000,ciscoSystems
145.87.247.255,9.0,not_set,ciscoSystems
151.248.50.208,9.0,0004627315b4ff,ciscoSystems
93.184.99.117,9.0,00f80f6f458100,ciscoSystems
92.65.71.55,9.0,0084b80294d284,ciscoSystems
94.209.129.1,9.0,0094d469545c00,ciscoSystems
87.213.69.42,9.0,00d4e8806ce020,ciscoSystems
92.66.163.37,9.0,00e4379ffff4a0,ciscoSystems
149.143.22.97,9.0,00f44e05394300,ciscoSystems
145.128.178.81,9.0,00e02f6db9b3ec,ciscoSystems
93.117.247.241,9.0,00683b78689a00,ciscoSystems
87.195.108.63,9.0,00001d45de2aa0,ciscoSystems
94.209.81.190,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
94.210.187.66,2863.0,No Mac indication (0x03),Thomson Inc.
93.117.227.203,9.0,00889cadf5ba80,ciscoSystems
144.178.228.233,9.0,00b4de31a9bce3,ciscoSystems
94.168.119.250,8741.0,18c2411baaf0,"SonicWALL, Inc."
93.117.208.176,9.0,0098a2c072f680,ciscoSystems
93.117.193.247,2011.0,1c3d2f9bb961,"HUAWEI Technology Co.,Ltd"
130.161.3.161,9.0,0020cfae843c00,ciscoSystems
91.235.83.31,9.0,00000000000000,ciscoSystems
95.98.223.255,1344692224.0,not_set,
93.92.30.177,9.0,not_set,ciscoSystems
94.75.225.142,2636.0,No Mac indication (0x03),"Juniper Networks, Inc."
109.109.107.103,9.0,00a84fb1b2df80,ciscoSystems
145.131.75.107,9.0,007c210e38fc00,ciscoSystems
89.38.99.47,8072.0,No Mac indication (0x03),net-snmp
145.128.245.58,9.0,No Mac indication (0x03),ciscoSystems
145.220.141.160,8072.0,No Mac indication (0x03),net-snmp
145.222.217.66,9.0,8c9461e5d328,ciscoSystems
95.129.120.2,9.0,000023acdb2881,ciscoSystems
146.19.254.2,8072.0,No Mac indication (0x03),net-snmp
143.179.248.1,1344692224.0,not_set,
92.65.209.79,9.0,00fc5b391f3c6e,ciscoSystems
144.178.235.226,9.0,00881dfc36ef74,ciscoSystems
89.20.186.42,9.0,002c4f521aacc0,ciscoSystems
95.168.161.18,8072.0,No Mac indication (0x03),net-snmp
93.117.244.45,9.0,00ac4a67ac2100,ciscoSystems
145.128.217.161,9.0,00d48cb558f448,ciscoSystems
93.117.240.233,9.0,004ce175f98600,ciscoSystems
151.248.55.158,9.0,00706d15bb0b1c,ciscoSystems
87.236.1.137,9.0,006c416ac526f8,ciscoSystems
93.117.251.71,2011.0,fc73fb5fe315,"HUAWEI Technology Co.,Ltd"
87.236.2.88,9.0,00d47798264c80,ciscoSystems
89.146.28.150,9.0,00c067af352506,ciscoSystems
92.70.118.216,9.0,00ecbd1d1e96d0,ciscoSystems
93.117.198.101,9.0,007411b2a56f00,ciscoSystems
141.255.178.98,9.0,00c014fe2f8380,ciscoSystems
88.218.153.22,8072.0,No Mac indication (0x03),net-snmp
88.208.11.46,8072.0,No Mac indication (0x03),net-snmp
92.65.139.12,12356.0,No Mac indication (0x03),"Fortinet, Inc."
92.64.239.228,9.0,0028ac9e90d368,ciscoSystems
94.211.53.1,9.0,00002790fe2000,ciscoSystems
92.70.37.129,8072.0,No Mac indication (0x03),net-snmp
145.102.245.236,9.0,005006ab638100,ciscoSystems
145.94.61.1,9.0,0084ebef5813c0,ciscoSystems
94.142.208.169,9.0,00d4e880f60e00,ciscoSystems
144.178.111.61,9.0,00707db98906a5,ciscoSystems
144.95.79.2,9.0,004c776d669c40,ciscoSystems
145.131.158.115,9.0,002c5741b5ac00,ciscoSystems
151.248.54.26,9.0,00843dc6d06215,ciscoSystems
86.109.13.11,1363977342.0,not_set,
89.20.86.122,8072.0,No Mac indication (0x03),net-snmp
151.248.54.158,9.0,00a093516d1e3d,ciscoSystems
109.109.124.0,9.0,00a84fb1b2df80,ciscoSystems
87.213.74.183,9.0,00d4e8806ce020,ciscoSystems
91.103.21.255,9.0,not_set,ciscoSystems
145.220.141.215,8072.0,No Mac indication (0x03),net-snmp
89.255.222.250,9.0,00188b9d3b9180,ciscoSystems
94.208.86.0,9.0,006c13d5219000,ciscoSystems
87.236.1.215,9.0,00188b9dfd3d80,ciscoSystems
94.210.21.150,2863.0,No Mac indication (0x03),Thomson Inc.
92.67.88.39,9.0,00a0ecf9c40d44,ciscoSystems
109.235.38.167,9.0,not_set,ciscoSystems
92.109.234.1,9.0,000029c2017000,ciscoSystems
94.142.213.95,9.0,00500f807e2d00,ciscoSystems
92.70.44.188,9.0,00843dc6cfa328,ciscoSystems
94.103.146.153,9.0,000005740fb2bc,ciscoSystems
95.97.15.51,nan,invalid,
92.69.119.77,8072.0,No Mac indication (0x03),net-snmp
93.117.236.63,9.0,00341b2d58e100,ciscoSystems
93.117.218.233,9.0,007411b2a55580,ciscoSystems
151.248.48.207,9.0,003890a503b22b,ciscoSystems
94.211.176.157,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
94.210.69.0,9.0,0000a289271800,ciscoSystems
109.34.160.128,8072.0,No Mac indication (0x03),net-snmp
92.65.198.209,9.0,006c310e34bc6c,ciscoSystems
92.66.157.25,9.0,0010b3d6aebec4,ciscoSystems
145.131.233.211,9.0,002c5741b5ac00,ciscoSystems
145.128.208.48,9.0,0070708b443100,ciscoSystems
93.92.25.192,9.0,0070db98fbac7e,ciscoSystems
92.65.143.3,9.0,00000000000000,ciscoSystems
92.65.10.8,9.0,00f80bcbacf0c0,ciscoSystems
94.168.66.102,8072.0,No Mac indication (0x03),net-snmp
109.109.124.32,9.0,0024169dbaf400,ciscoSystems
109.109.100.1,9.0,0028affd10b000,ciscoSystems
87.255.38.52,8072.0,No Mac indication (0x03),net-snmp
93.117.209.5,2011.0,446a2ee20b61,"HUAWEI Technology Co.,Ltd"
147.75.86.46,1209881032.0,not_set,
109.206.168.171,8072.0,No Mac indication (0x03),net-snmp
87.215.98.162,9.0,0078bc1a01cc80,ciscoSystems
89.32.171.33,8072.0,No Mac indication (0x03),net-snmp
92.68.189.117,12356.0,No Mac indication (0x03),"Fortinet, Inc."
92.68.104.198,8072.0,1056ca1b3c1c,net-snmp
145.131.228.153,9.0,00881dfc2d3dec,ciscoSystems
93.117.205.93,13191.0,70fc8c589d50,OneAccess
87.236.4.232,9.0,00f04a02818600,ciscoSystems
89.146.51.126,9.0,No Mac indication (0x03),ciscoSystems
92.66.204.135,9.0,0028affdf1e800,ciscoSystems
151.248.50.62,9.0,0000b7715fab59,ciscoSystems
144.178.230.66,9.0,007079b3468c7d,ciscoSystems
89.146.49.124,9.0,0080e01ddbea74,ciscoSystems
134.145.189.31,9.0,0000eeabb70a00,ciscoSystems
87.195.98.83,369629558.0,not_set,
151.236.151.147,8072.0,1056ca11c2fc,net-snmp
93.92.25.183,9.0,0040017a51a460,ciscoSystems
88.218.155.242,1588.0,No Mac indication (0x03),"Brocade Communications Systems, Inc."
87.237.30.28,9.0,00d8b19017a572,ciscoSystems
89.146.63.173,9.0,No Mac indication (0x03),ciscoSystems
92.64.7.171,9.0,00f80f6f5368e0,ciscoSystems
92.67.198.117,9.0,005c64f1e04a27,ciscoSystems
92.68.38.159,9.0,00e4aa5dce7892,ciscoSystems
92.65.122.51,9.0,00002cc85671b4,ciscoSystems
87.210.244.1,1344692224.0,not_set,
93.117.207.85,13191.0,70fc8c161198,OneAccess
151.248.51.139,9.0,007079b3066905,ciscoSystems
147.123.194.49,6527.0,not_set,Nokia (formerly 'Alcatel-Lucent')
94.168.28.98,nan,invalid,
94.213.211.0,9.0,006c410e8fd000,ciscoSystems
92.65.206.14,9.0,00ac3a67a6a500,ciscoSystems
92.48.214.97,9.0,7cad74bae4a0,ciscoSystems
92.71.207.113,9.0,00c828e5fc5f00,ciscoSystems
92.65.57.195,9.0,00700f6a7953c6,ciscoSystems
93.117.243.105,9.0,007cad4f5bab00,ciscoSystems
134.19.179.225,2636.0,0c599c5a1400,"Juniper Networks, Inc."
139.28.203.249,9.0,003890a554f180,ciscoSystems
94.214.82.255,9.0,0028526129c800,ciscoSystems
92.68.171.111,9.0,006c8d77bfc280,ciscoSystems
93.117.222.116,9.0,0074ad98df5380,ciscoSystems
92.68.188.35,9.0,not_set,ciscoSystems
109.109.104.191,9.0,00b0c53ce4ac80,ciscoSystems
91.192.39.84,8072.0,No Mac indication (0x03),net-snmp
90.145.98.106,8072.0,No Mac indication (0x03),net-snmp
94.214.39.160,2863.0,No Mac indication (0x03),Thomson Inc.
92.64.33.243,9.0,00d072dcab2be2,ciscoSystems
91.192.38.106,8072.0,No Mac indication (0x03),net-snmp
89.20.90.2,8072.0,No Mac indication (0x03),net-snmp
88.80.170.242,9.0,a46c2a57cae0,ciscoSystems
92.66.112.9,9.0,00f04a02838180,ciscoSystems
88.218.153.1,1588.0,No Mac indication (0x03),"Brocade Communications Systems, Inc."
91.192.39.113,8072.0,No Mac indication (0x03),net-snmp
89.20.94.104,9.0,0040017a87e538,ciscoSystems
91.195.201.1,1991.0,00243898af00,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')"
109.235.38.240,9.0,0070ea1af1a376,ciscoSystems
93.174.91.129,1970372420.0,No Mac indication (0x03),
92.109.22.255,9.0,0000ebd5ed6800,ciscoSystems
87.236.0.209,9.0,0030f70dbb1db0,ciscoSystems
145.100.65.97,9.0,004ce1756bc260,ciscoSystems
95.97.103.110,8072.0,No Mac indication (0x03),net-snmp
89.200.89.25,8072.0,a8c0ea2c87c0,net-snmp
109.236.81.142,8072.0,No Mac indication (0x03),net-snmp
152.89.6.48,9.0,0018e72874e900,ciscoSystems
145.131.180.17,9.0,0000a2eea536ec,ciscoSystems
92.70.125.24,9.0,0000d78f5049b8,ciscoSystems
145.121.60.1,9.0,0000562b2c6080,ciscoSystems
94.103.146.22,9.0,00001a6c6324b0,ciscoSystems
89.146.52.148,9.0,00843dc6cab380,ciscoSystems
94.209.126.17,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
92.65.69.48,9.0,0000a38e755680,ciscoSystems
95.155.190.76,9.0,00a411bb249700,ciscoSystems
92.68.61.125,9.0,0080248f157c80,ciscoSystems
145.131.65.91,9.0,0000a2ee51ae9c,ciscoSystems
87.195.53.97,9.0,0078da6e868b4e,ciscoSystems
94.176.210.30,9.0,2c4f52fc16bc,ciscoSystems
95.98.40.0,1344692224.0,not_set,
94.101.118.253,9.0,c08c60765080,ciscoSystems
151.248.54.142,9.0,003890a5041a4f,ciscoSystems
92.65.61.207,9.0,00c067affee552,ciscoSystems
92.64.5.81,9.0,00a03d6fff14bc,ciscoSystems
151.248.49.207,9.0,00c4f7d50b0139,ciscoSystems
94.211.186.128,2863.0,No Mac indication (0x03),Thomson Inc.
88.218.153.83,1588.0,No Mac indication (0x03),"Brocade Communications Systems, Inc."
92.67.251.225,9.0,00002cc8557f98,ciscoSystems
137.174.153.146,9.0,008c9461675e80,ciscoSystems
92.109.145.1,9.0,0000a289265400,ciscoSystems
145.131.132.32,9.0,00a0ecf94c0070,ciscoSystems
94.103.144.5,9.0,000005740fb2bc,ciscoSystems
92.110.96.1,9.0,000029c2017000,ciscoSystems
145.128.246.207,9.0,No Mac indication (0x03),ciscoSystems
151.236.149.134,9.0,0070695af79c49,ciscoSystems
87.251.58.125,99.0,not_set,SNMP Research
91.196.169.169,1991.0,002438a2b900,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')"
144.178.108.22,9.0,00005d73261c3f,ciscoSystems
145.74.101.63,9.0,0024169db43780,ciscoSystems
144.178.239.28,9.0,00ac4a564f3f81,ciscoSystems
145.102.241.25,9.0,005006ab639200,ciscoSystems
109.109.124.157,9.0,0024169dbaf400,ciscoSystems
94.124.137.3,12356.0,No Mac indication (0x03),"Fortinet, Inc."
147.78.236.254,8072.0,No Mac indication (0x03),net-snmp
93.90.67.196,9.0,0064f69df70302,ciscoSystems
145.131.182.45,nan,invalid,
87.209.92.1,1344692224.0,not_set,
92.69.112.120,9.0,007426acc840a0,ciscoSystems
154.14.1.207,9.0,00ecf40c58018c,ciscoSystems
154.14.98.211,9.0,0000876492d5d4,ciscoSystems
92.70.142.28,9.0,not_set,ciscoSystems
93.95.5.239,9.0,00d4c93c0e1f80,ciscoSystems
149.143.13.60,12356.0,No Mac indication (0x03),"Fortinet, Inc."
92.70.100.63,9.0,006887c641f700,ciscoSystems
151.248.51.47,9.0,0000a38ea34afc,ciscoSystems
145.102.243.0,9.0,005006ab638100,ciscoSystems
89.146.22.21,9.0,0080e01de6c1b0,ciscoSystems
94.142.209.35,9.0,00500f807e2d00,ciscoSystems
90.145.98.98,8072.0,No Mac indication (0x03),net-snmp
145.94.41.255,9.0,0020cfae95c060,ciscoSystems
145.94.55.1,9.0,0020cfae843700,ciscoSystems
87.236.0.91,9.0,00e4387e612900,ciscoSystems
93.117.197.53,9.0,0034b88374d400,ciscoSystems
93.117.237.57,2011.0,cc208cbc1020,"HUAWEI Technology Co.,Ltd"
95.142.54.145,9.0,00689e0b2f3b00,ciscoSystems
89.20.65.15,9.0,00f872ea83c32e,ciscoSystems
134.19.188.249,2636.0,0c599c5c6200,"Juniper Networks, Inc."
95.98.143.0,1344692224.0,not_set,
145.97.68.15,9.0,No Mac indication (0x03),ciscoSystems
92.67.91.216,9.0,00f87a417d3424,ciscoSystems
92.48.194.1,9.0,bc1665bfcd40,ciscoSystems
145.222.217.51,9.0,4014827c569c,ciscoSystems
92.66.188.87,9.0,00f80bcbadf5e4,ciscoSystems
91.205.215.146,1970372352.0,No Mac indication (0x03),
89.38.98.83,8072.0,No Mac indication (0x03),net-snmp
92.67.222.9,9.0,002c331125a148,ciscoSystems
94.211.64.255,9.0,00f8a73af0f400,ciscoSystems
93.117.241.137,9.0,003891b7a73c00,ciscoSystems
87.237.190.31,9.0,00fa163e4505cb,ciscoSystems
145.102.49.1,2636.0,No Mac indication (0x03),"Juniper Networks, Inc."
145.131.191.59,9.0,00a0ecf94c0070,ciscoSystems
89.149.234.123,2636.0,No Mac indication (0x03),"Juniper Networks, Inc."
109.72.81.2,1991.0,0012f29c3300,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')"
94.215.122.255,9.0,007018a767a800,ciscoSystems
149.126.10.129,9.0,004c421eab2180,ciscoSystems
92.108.19.0,9.0,0000a289267000,ciscoSystems
93.117.254.83,9.0,0044b6bee26200,ciscoSystems
87.236.1.213,9.0,00188b9dfd3d80,ciscoSystems
149.143.20.47,9.0,00b0faeb536b80,ciscoSystems
92.64.78.247,9.0,002cf89b4b97a4,ciscoSystems
87.236.7.36,9.0,00c44d84bc3980,ciscoSystems
92.109.253.1,9.0,000029c2017000,ciscoSystems
92.66.196.15,9.0,00f0f7557531d2,ciscoSystems
145.87.226.1,9.0,not_set,ciscoSystems
95.142.48.206,9.0,00001f6d91e018,ciscoSystems
93.117.223.197,9.0,007411b2a9a200,ciscoSystems
145.128.233.99,9.0,002c5741b5ac00,ciscoSystems
89.20.87.129,9.0,00d4c93c3cca16,ciscoSystems
145.128.242.68,9.0,No Mac indication (0x03),ciscoSystems
87.195.117.176,9.0,00001794197c44,ciscoSystems
87.98.39.57,nan,invalid,
92.108.67.0,9.0,0094d469541400,ciscoSystems
141.255.179.13,9.0,009c38180d0800,ciscoSystems
87.209.68.1,1344692224.0,not_set,
92.109.231.255,9.0,0034f8e758c000,ciscoSystems
94.142.210.105,9.0,00500f8054d300,ciscoSystems
149.126.11.127,9.0,0020cfae610200,ciscoSystems
145.128.184.95,9.0,00002cc819ce8c,ciscoSystems
86.109.13.106,2088768965.0,not_set,
92.66.48.242,8072.0,1056ca66ffe0,net-snmp
149.143.26.142,9.0,00588b1c9d9900,ciscoSystems
92.64.27.161,9.0,00a093510cac92,ciscoSystems
145.22.254.129,nan,invalid,
151.236.150.134,9.0,006879098d8881,ciscoSystems
145.131.197.195,9.0,00b0aa7737281c,ciscoSystems
89.20.92.87,9.0,00acf2c5336840,ciscoSystems
89.20.89.112,9.0,00b0faeba0418a,ciscoSystems
145.128.210.160,9.0,00d4789b5b4980,ciscoSystems
93.117.202.97,13191.0,70fc8c161d92,OneAccess
87.237.3.242,9.0,00a0239ff7f9a0,ciscoSystems
91.215.7.2,9.0,0058ac786cd000,ciscoSystems
92.70.156.229,9.0,0074a2e6af2f86,ciscoSystems
92.65.140.85,9.0,not_set,ciscoSystems
92.70.240.159,9.0,0000351aed41da,ciscoSystems
87.213.238.255,9.0,00e4d3f1913180,ciscoSystems
93.95.5.247,9.0,0000c88b212f0c,ciscoSystems
87.249.123.253,2636.0,No Mac indication (0x03),"Juniper Networks, Inc."
94.211.155.255,9.0,000029c200ac00,ciscoSystems
87.212.215.255,1344692224.0,not_set,
87.210.96.1,1344692224.0,not_set,
94.142.212.207,9.0,0058ac78267d00,ciscoSystems
93.117.216.135,9.0,0098a2c0b0c500,ciscoSystems
89.20.94.231,9.0,007c0eced5a58f,ciscoSystems
87.215.38.56,9.0,004c710dd96c9e,ciscoSystems
145.102.247.93,9.0,005006ab638100,ciscoSystems
87.215.44.72,9.0,00442b035deb00,ciscoSystems
93.184.104.216,9.0,00b08bcf3aae80,ciscoSystems
92.110.40.1,9.0,000029c2017000,ciscoSystems
145.131.191.75,9.0,00000bbf270000,ciscoSystems
92.65.48.77,9.0,00706d15fd7b72,ciscoSystems
93.117.203.49,9.0,007411b2a46180,ciscoSystems
93.117.236.139,2011.0,cc208cbc1130,"HUAWEI Technology Co.,Ltd"
93.184.105.71,9.0,008c9461fb5e80,ciscoSystems
152.89.6.161,9.0,0018e72874e900,ciscoSystems
145.131.215.127,9.0,00d48cb525c020,ciscoSystems
89.20.65.62,8072.0,No Mac indication (0x03),net-snmp
95.98.134.1,1344692224.0,not_set,
145.102.241.143,9.0,005006ab639200,ciscoSystems
89.106.166.119,9.0,009cd57d0128b7,ciscoSystems
94.209.250.138,4684.0,No Mac indication (0x03),Ambit Microsystems Corporation
109.234.35.131,8072.0,No Mac indication (0x03),net-snmp
145.128.245.102,9.0,No Mac indication (0x03),ciscoSystems
88.208.51.254,9.0,70ea1a817fd8,ciscoSystems
91.205.212.22,9.0,00e41f7b4ad600,ciscoSystems
145.131.151.227,9.0,00706bb99a7654,ciscoSystems
86.105.161.157,2636.0,No Mac indication (0x03),"Juniper Networks, Inc."
95.129.123.64,9.0,000023acdb2881,ciscoSystems
94.142.208.57,9.0,00500f8054cd80,ciscoSystems
145.102.245.71,9.0,005006ab638100,ciscoSystems
89.146.44.76,9.0,00000000000000,ciscoSystems
93.117.255.225,9.0,0080276c99bf00,ciscoSystems
139.122.224.38,9.0,000081c44e9500,ciscoSystems
89.255.55.134,9.0,00500f80a49fc0,ciscoSystems
89.42.171.0,9.0,007c0ece37fe00,ciscoSystems
92.70.5.183,9.0,00e44e2df08d80,ciscoSystems
154.14.116.229,9.0,00008764677afc,ciscoSystems
91.206.162.0,9.0,0034ed1bcc1840,ciscoSystems
109.72.92.164,1991.0,0012f29c3300,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')"
93.117.204.201,9.0,007411b2a96f00,ciscoSystems
145.220.141.62,8072.0,No Mac indication (0x03),net-snmp
147.12.8.1,9.0,not_set,ciscoSystems
91.198.234.253,9.0,2c4f52bb3e30,ciscoSystems
92.109.186.0,9.0,0000a289265400,ciscoSystems
91.189.209.105,9.0,00d4e880f60e00,ciscoSystems
145.131.208.153,9.0,000017e02df09a,ciscoSystems
87.212.142.0,1344692224.0,not_set,
95.142.49.45,9.0,0064f69d12d014,ciscoSystems
94.210.172.0,9.0,00285261fb6000,ciscoSystems
93.117.244.70,9.0,00802dbf6ef980,ciscoSystems
93.117.235.1,9.0,00889caddb0480,ciscoSystems
89.38.160.248,nan,invalid,
92.66.134.215,9.0,00c08c60f9ce90,ciscoSystems
92.65.192.37,9.0,0074ad98e83c80,ciscoSystems
91.212.176.120,8072.0,No Mac indication (0x03),net-snmp
92.70.218.107,9.0,006cab055a29d4,ciscoSystems
93.186.185.177,1588.0,No Mac indication (0x03),"Brocade Communications Systems, Inc."
92.111.150.133,8072.0,No Mac indication (0x03),net-snmp
93.117.225.133,13191.0,70fc8c160900,OneAccess
90.145.219.96,9.0,000021a0920340,ciscoSystems
92.64.252.21,9.0,00a4530e305c48,ciscoSystems
149.143.15.206,9.0,00588b1c9c7100,ciscoSystems
131.211.0.33,25506.0,No Mac indication (0x03),H3C
93.117.240.45,13191.0,70fc8c546c80,OneAccess
93.117.234.17,9.0,007411b2a5b880,ciscoSystems
87.236.2.213,9.0,00bc16656faef0,ciscoSystems
93.117.215.187,9.0,007411b2a79900,ciscoSystems
93.117.229.162,9.0,005c3e06b9e000,ciscoSystems
92.48.195.159,8072.0,No Mac indication (0x03),net-snmp
93.92.24.89,9.0,0028940ff77cc0,ciscoSystems
87.236.6.12,9.0,00549fc6049d00,ciscoSystems
87.236.6.30,9.0,005057a82a16d8,ciscoSystems
154.14.191.238,9.0,00f01d2db15987,ciscoSystems
145.131.199.225,9.0,0064a0e7169a60,ciscoSystems
93.191.1.155,9.0,00286f7fea5600,ciscoSystems
88.208.1.62,9.0,2c4f52fc16bc,ciscoSystems
95.97.43.154,8072.0,1056ca681160,net-snmp
94.209.50.0,9.0,007018a7662400,ciscoSystems
92.64.112.168,8072.0,1056ca1721b0,net-snmp
93.114.180.11,8072.0,No Mac indication (0x03),net-snmp
95.98.178.1,1344692224.0,not_set,
93.117.246.249,9.0,00889caddb2480,ciscoSystems
92.70.10.97,9.0,0080248f4ca780,ciscoSystems
94.142.209.225,9.0,0058ac78268c80,ciscoSystems
145.131.186.208,9.0,00c4f7d520bad0,ciscoSystems
86.109.13.114,2089419827.0,not_set,
95.98.183.255,1344692224.0,not_set,
89.106.167.209,9.0,003c510e0305f7,ciscoSystems
145.62.3.0,9.0,00f44e05880800,ciscoSystems
92.65.120.223,9.0,000062eceaeed4,ciscoSystems
92.64.2.84,9.0,00b4de31a28378,ciscoSystems
147.75.86.40,293218088.0,No Mac indication (0x03),
92.70.80.241,nan,invalid,
93.117.200.227,9.0,0000254578ce00,ciscoSystems
137.174.148.65,9.0,ccd34254fb00,ciscoSystems
94.103.153.159,9.0,000005740fb2bc,ciscoSystems
109.235.37.232,9.0,004c4e35126b68,ciscoSystems
92.66.11.250,nan,invalid,
92.68.55.111,9.0,00843dc69e16b0,ciscoSystems
92.68.200.35,9.0,0000a38e10a0fc,ciscoSystems
93.117.222.207,9.0,005cb12e82eb00,ciscoSystems
92.64.109.121,9.0,007c210e5d5848,ciscoSystems
144.178.226.64,9.0,0070df2ffa810d,ciscoSystems
151.248.53.126,9.0,00acf2c5f39753,ciscoSystems
93.90.67.223,9.0,005897bd1cdc1a,ciscoSystems
91.148.239.3,1970372420.0,No Mac indication (0x03),
149.126.11.0,9.0,0020cfae610200,ciscoSystems
93.117.243.117,13191.0,70fc8c678010,OneAccess
91.213.53.2,9.0,004c5d3c8e2c00,ciscoSystems
89.207.29.50,9.0,00881dfcd32400,ciscoSystems
145.145.2.74,9.0,7426ac572f80,ciscoSystems
109.72.92.163,1991.0,0012f29c3300,"Brocade Communication Systems, Inc. (formerly 'Foundry Networks, Inc.')"
93.117.210.43,2011.0,cc208cbc08dc,"HUAWEI Technology Co.,Ltd"
92.69.76.206,9.0,00f04a02925100,ciscoSystems
94.213.16.0,9.0,00d4ad710d4400,ciscoSystems
88.208.11.119,8072.0,No Mac indication (0x03),net-snmp
94.215.49.1,9.0,007018a767c000,ciscoSystems
89.99.206.255,9.0,006c410e50ac00,ciscoSystems
145.62.80.0,9.0,00f07f0699c7bf,ciscoSystems
137.174.186.149,6527.0,not_set,Nokia (formerly 'Alcatel-Lucent')
145.220.141.14,8072.0,No Mac indication (0x03),net-snmp
93.184.99.64,9.0,00d0e04235fb80,ciscoSystems
92.108.18.0,9.0,0000a289267000,ciscoSystems
93.92.29.45,9.0,not_set,ciscoSystems
145.102.245.80,9.0,005006ab638100,ciscoSystems
94.209.208.0,9.0,006c410e8fb800,ciscoSystems
93.92.24.139,9.0,not_set,ciscoSystems
151.248.49.119,9.0,00005d73cd28fd,ciscoSystems
