"Running as user ""root"" and group ""root"". This could be dangerous."
Capturing on 'eth0'
** (tshark:2188) 17:46:41.907584 [Main MESSAGE] -- Capture started.
"** (tshark:2188) 17:46:41.907640 [Main MESSAGE] -- File: ""/tmp/wireshark_eth0TNNZ62.pcapng"""
ip.src_host;snmp.msgAuthoritativeEngineID;snmp.msgAuthoritativeEngineBoots;snmp.msgAuthoritativeEngineTime
45.131.147.188;8000000903fc9947521b20;0;0
46.144.217.209;800000090300707db9303128;6;12629536
46.144.133.98;80001f888025d7413a0381326600000000;1;34293347
31.160.46.7;80000009030000a2ee19b594;2;90545681
46.144.129.183;80000009030000c164e05fdc;1;52380068
46.144.95.81;80000009030054a274415562;2;87534676
31.149.210.75;800000090300ecce13f0c400;8;101473756
46.144.106.120;8000000903003890a59f2c0c;1;30189282
31.160.102.49;800000090300cc7f76fc8900;26;17380702
46.44.154.8;8000000903002c5a0f120474;2;12120912
31.161.24.207;800000090300a47806fa4c00;6;20577493
46.144.214.24;80000009030058569f169d80;6;21808406
45.131.146.189;8000000903c08c60765080;0;0
46.144.206.97;8000000903004c776d6fb6c4;1;37864721
31.160.96.191;800000090300a03d6e23ad80;10;94177198
23.249.239.205;800000090300503de540c800;1;6564196
5.159.33.216;800000090300f40f1b7a0170;9;137376611
45.83.206.127;0000000903008478ac4a1e84;2;1833333
31.160.238.96;800000090300286f7f147edc;1;1246461
31.160.103.80;8000000903004c710d06e700;20;11747846
46.144.174.129;8000000903001cfc17548c80;7;16716572
37.26.226.139;800000090300e80ab93bef70;4;43987805
31.160.170.201;8000000903002c4f52f5657e;2;14962804
31.160.199.15;800000090300bce71231c580;15;20269541
46.44.149.201;800000090300f4cfe274ec3e;1;101771723
46.144.42.184;80000009030000351a254be0;2;42692034
46.144.127.136;800000090300a093510caefe;2;43204301
31.149.175.167;800000090300007888bd36bc;2;102750812
31.160.16.119;80000009030058ac786c2244;2;17463429
31.149.102.124;8000000903002c4f525190f8;3;6670396
37.247.33.175;8000000903000005740fb2bc;8;192478561
31.160.96.185;800000090300a03d6e23ad80;10;94177198
31.160.151.91;80000009030070bc48a21a00;13;18582487
45.137.205.5;80001f8880d316d05cc124b166;5170;15540
46.144.99.104;80000009030000f28bb55d5c;1;91702073
46.23.83.238;f5717f7483ef626f6500;6;104467226
45.148.121.144;80001f8880d78eb6730cfbe95f00000000;17;21016623
37.153.218.1;800000090300588d091bb8a0;6;176276934
5.159.34.255;8000000903006400f175f780;9;104998669
31.201.3.255;502660000000010030000010;6;49561917
37.230.133.1;800000090300b8114b790180;8;16756670
46.144.24.215;800000090300d4eb68e65980;5;73793831
37.247.35.255;8000000903000023ebb812b0;5;124609950
31.149.219.143;800000090300843dc6cfbcc8;3;7890872
45.140.156.239;800000090300ecf40c5f687c;4;8316346
45.128.156.105;80003a8c04;0;0
46.161.216.141;80003a8c04;0;0
46.44.142.247;80000009ee000008e3fffc08;3;53116841
46.144.95.255;800000090300d009c8d64480;9;29061868
46.30.44.2;800000090330f70d9ee0e0;0;0
23.249.232.68;800000090300649ef3c691c0;6;34406946
46.144.28.208;800000090300707db98934d4;1;12722787
46.144.112.81;80000009030000f28bb50fae;1;2104502
31.149.113.247;80000009030000fec8ecdfec;3;17541498
46.226.60.64;80000009030058ac78269080;11;99681878
37.74.72.205;80003a8c04;0;0
31.160.34.161;800000090300c4f7d5cea800;42;1142618
31.149.228.17;800000090300e4387ef4a680;5;16283954
46.144.160.241;8000000903006cab058e1f48;2;15307943
46.144.112.7;800000090300843dc6cfa2b0;1;2172428
45.91.68.0;800000090300c067af3fb574;8;91006326
46.144.111.152;800000090300700f6abd045a;1;6386468
46.231.16.29;80000634b284d800101446eb66;4;69315082
5.104.141.25;800063a203443192fb4c17;5;54758190
31.149.158.233;80001f8880bcd36d23b39d4f64;10;1641673
45.81.222.104;000000090300cced4dbbb7d0;3;7082861
31.223.166.176;80000009030080248f422400;10;42691912
31.3.13.195;800000090300843dc6accc80;13;61661758
37.247.33.241;8000000903000005740fb2bc;8;192478562
31.3.15.203;80000009030058ac78269080;11;99681879
23.249.233.214;800000090300405539e82940;2;31818409
46.144.177.168;800000090300380e4d4ab7a8;1;53506637
46.144.13.80;80000009030000f28bb55e88;1;23531167
31.149.104.32;800000090300c4f7d5238662;2;1846087
31.3.12.95;80000009030058ac78268c80;16;5088806
46.144.125.217;80000009030000f28bb50c8e;1;16690741
31.149.252.88;800000090300004268d3f012;3;27048514
46.30.40.130;800000090330f70d9ee0e0;0;0
31.201.9.0;502660000000010030000107;6;49300562
31.161.51.224;800000090300e41f7bfe8b00;9;1138647
37.235.116.104;800000090300f80f6fa5c180;17;25051556
45.157.132.57;80001f88803fe3d37810010000;1;18201015
31.161.42.177;8000000903006c8d777b96b0;14;7788893
37.74.4.11;800000090300d47798075700;10;30528647
37.203.57.97;800000090300780cf0728580;8;75386622
46.23.91.8;800075cb817caf904007bd0540a65f607ba63c96a9008e9ad0360e38cf6a92d4;0;1748879209
45.85.151.1;80000009030040b5c12eb680;2;137901422
31.200.210.34;80000634b20400001014ccd196;2;122976893
46.144.135.32;8000000903004c776d1f8af2;1;70418512
31.149.201.41;8000000903006cb2ae353d14;2;41195221
31.149.16.160;8000000903007079b3d46300;7;36304893
31.160.63.105;8000000903002c4f5272eb80;2;24545171
46.44.151.52;800000090300a0ecf94c0070;11;73677140
5.182.210.247;80001f88801c3b7862fd47896200000000;19;1523632
37.235.117.36;800000090300e4387e611700;8;21436661
46.144.128.112;80000009030000fcba4a1348;2;82799794
37.235.118.251;800000090300c44d84bc3980;14;78402556
31.149.133.115;8000000903006871614f0157;1;25745743
31.3.13.132;80000009030070e422eb0b00;11;99671013
31.149.15.32;8000000903002cd02d044bac;2;60578798
31.160.156.176;800000090300007888ef7ae4;2;6413768
37.74.76.1;80000009030000fcba715902;2;17287869
31.149.168.2;80000009030054a27452de80;4;72518744
31.200.208.82;80000634b22db4001014e8f756;6;70144554
46.144.91.33;8000000903005c3e06a4b580;5;45645641
46.144.114.71;80000009030000a2eef22954;1;47031432
5.104.137.34;800063a2033ce5a6e4febd;43;106074730
37.247.33.61;8000000903000005740fb2bc;8;192478564
37.9.216.9;800000090300a0b43949da00;21;40299024
31.223.165.207;800000090300b8a37737a080;24;50641807
37.153.209.101;8000000903001cfc17790080;8;9960228
45.81.222.94;800000090300a49bcdd89081;34;2986909
37.153.230.176;800000090300a0ecf94c0070;11;73677141
31.22.83.115;80000009030000c88b48eb00;18;15386465
31.3.15.175;800000090300500f807e2d00;11;99674986
46.226.60.116;80000009030058ac78269080;11;99681881
37.0.89.68;80000009030010b3d6d8c900;32;1319213
46.144.211.80;800000090300843dc6cf98b0;1;8079502
31.20.164.171;00000009030040ce24329850;12;50682754
31.160.151.23;800000090300cc167e9f3eb0;2;71357650
31.3.15.67;800007c703609c9f795c20;57;6822244
46.144.89.119;80000009030000351a2550f4;2;65332109
5.149.248.247;80001f8880ca95f0035619d35700000000;13;46396817
37.203.56.151;80000009030028affdf11f80;8;28996930
31.149.105.89;80000009030000f28bb55bcc;3;105794888
37.26.227.177;000000090300cced4dbbb7d0;3;7082864
31.149.98.153;800000090300cc7f7671ae80;5;100955434
37.74.42.197;800000090300f40f1bafb314;54;2072517
31.201.223.1;502660000000010030000028;7;50081621
37.74.177.87;800000090300c08c60c31900;6;54458394
46.144.61.184;800000090300006bf1e458b6;2;19806083
31.20.224.1;502660000000031201007169;2;50689619
5.10.127.194;80000009034c0082fc5440;0;0
31.160.34.222;80001f8880bcd36d23b39d4f64;10;1641676
46.144.179.215;800000090300843dc6cf9c48;2;66793214
46.226.61.85;000000090300d46d502069bb;54;3002086
31.20.154.1;502660000000010030000086;6;49303130
46.144.79.248;8000000903005cb12e923780;5;11650813
46.44.179.63;8000000903000038df6c0da6;2;1488505
46.144.130.7;80000009030000351a256028;1;39837966
37.153.196.209;800000090300d4e880c1d280;26;35572676
31.149.74.255;800000090300ac3a67d2ef80;13;2324991
37.0.83.16;80000009ee000008e3fffc34;12;25728105
37.74.97.145;800000090300d4e880d8734c;2;10042551
45.80.100.118;800011ae05e4f4c623f9e833;19;12258
46.226.57.11;800000090300d4e880f60e00;33;59749793
37.74.100.196;80003a8c04;0;0
37.26.225.120;000000090300cced4dbbb7d0;3;7082865
37.153.226.47;800000090300000bbf270000;12;82669319
46.144.44.144;800000090300a093510cb8ae;1;24626192
23.249.237.98;80000009030058ac78b5b280;6;205630236
23.249.238.165;0000000903005c3e06c2abe6;9;25112510
31.160.26.49;8000000903006cab05dd1376;2;18470921
37.114.89.66;800000090300588b1c9e0780;10;5960728
5.10.127.184;80000009034c0082fc5440;0;0
45.86.176.83;800000090300004268e0270c;1;19550557
46.145.112.135;8000000903000062eceaca74;2;22292233
37.235.112.149;800000090300a44c11d3e4f0;4;69670832
46.144.123.207;80000009030040017aa18718;1;31220853
37.74.27.75;800000090300588b1c20b500;8;15734491
37.9.217.94;800000090300a0b43949da00;21;40299027
37.26.225.248;000000090300cced4dbbf610;3;7082398
46.144.90.215;8000000903005cb12e4fd080;3;67671543
31.3.9.73;800000090300500f807e2d00;11;99674988
45.91.69.47;800000090300c067af3fb574;8;91006331
31.160.38.67;80001f8803e438838dc8b8;1;2690164
37.143.87.0;0000000903003c13ccffa750;2;7653527
45.86.176.43;800000090300004268f48816;2;59881821
31.160.222.216;800000090300707db98942f8;2;42016116
46.16.38.5;80000634b264f00010142f7326;1;100305665
46.44.145.108;800000090300a0ecf94c0070;11;73677144
31.151.212.73;80000b2f058029941aafc133;1;2192245
31.160.230.137;800000090300005d73ccdc70;3;6033597
46.145.125.105;800000090300e4387eccdc00;8;19896146
45.140.156.167;8000000903000027e339a0be;11;1640538
46.226.237.148;800000090300fc5b3933b01c;2;58673679
46.144.142.104;80000009030080e01d8e4190;2;14691785
46.161.217.25;80003a8c04;0;0
5.102.141.197;80003a8c04;0;0
45.149.52.13;0000000903000024986fd0c8;9;80189993
37.251.187.230;800000090300505c888ee880;20;4580553
46.144.198.223;800000090300a0ecf987e1e8;1;4604866
37.74.64.119;8000000903009cd57dad7280;23;31140174
37.0.88.137;8000000903002c5741b5ac00;10;6456212
31.160.236.24;800000090300e4387ed96800;8;8994650
45.137.205.174;80001f880436483044514b32;19;1375097
45.138.131.12;800000090324e9b39b0180;0;0
31.149.255.161;80000009030064f69d0f07ac;1;52185114
5.102.142.1;80003a8c04;0;0
31.149.157.129;8000000903006cb2ae353cec;2;16613278
45.152.39.211;8000000903004268409d6a;0;0
45.152.39.188;8000000903003a9c8ef500;0;0
31.160.234.217;800000090300c44d84605780;3;100076058
37.74.7.24;8000000903004ce1769e5080;26;7164663
37.74.203.191;80000009030000fec88bac4c;2;5113238
31.160.28.88;80000009030000c164e06388;1;42622206
37.235.112.147;800000090300d4eb68ebac00;8;106979312
31.3.13.147;800000090300d4e880f60e00;33;59749795
31.3.15.131;80000009030058ac78269080;11;99681884
45.138.19.65;f5717f444ca8a621c700;40;1459358
37.114.88.31;8000000903003c13ccee2800;23;73568602
5.79.73.117;80001f8880ecab430cf7a5026600000000;2;37428995
46.44.169.236;00000009020000024b7d8d6f;6;33723089
31.149.234.58;800000090300e4387ed1c480;14;16716573
31.160.132.40;8000000903005c64f1351080;6;18515820
45.137.205.122;80001f888078073a4832493165;7508;279860
31.160.9.161;8000000903007488bb387580;12;26425536
31.149.219.136;800000090300843dc6cfbcc8;3;7890878
45.157.135.189;80001f888030ff8535fe43e26500000000;3;39549913
31.21.215.255;502660000000010030000005;7;57775478
31.3.13.171;80000009030058ac78268c80;16;5088811
37.0.95.133;80003a8c04;0;0
37.153.219.206;80001f8880718bbb26e2960f67;4;6076568
31.201.24.1;502660000000031201007146;5;68223908
31.149.158.66;80000009030000f28bb4f3a2;2;102596304
31.149.30.128;800000090300a89d217e1822;1;9076755
31.149.113.145;8000000903002c4f52f5728a;2;12161374
31.186.169.253;800000090300000911e71d08;5;55031945
31.149.7.121;800000090300a09351c02d80;14;2858769
46.129.6.34;80003a8c04;0;0
46.144.18.145;800000090300007888acb100;1;11781285
37.235.115.167;800000090300f86bd934f500;29;4781754
31.151.210.0;80000009030000ebd5ed8400;9;28397879
46.144.56.232;80000009030000f28bb4fece;1;2835378
46.144.67.199;80000009030070db98835160;3;11501504
31.160.146.113;8000000903001cfc17522900;11;6578469
31.160.22.17;800000090300b08bcfbd79ce;2;34063473
46.17.8.1;8000000903c08c60989dc0;0;0
31.160.242.52;800000090300f07f06ba794c;5;2965119
45.86.179.66;80003a8c04;0;0
23.249.237.40;800000090300000000000000;2;23522368
45.11.164.115;800000090300502fa8922a91;6;97121671
37.220.170.161;80000634b29e2000101470d8f7;5;10828108
31.160.9.153;8000000903000006f6edbaa0;3;11236971
31.160.202.73;80000009030028affdc77400;34;9456735
45.80.100.58;800011ae0508bd43fcb70433;460;436886
45.138.151.93;8000000903006cb2aeb12980;49;79716936
31.160.85.32;80000009030000a6ca800e0c;2;6156193
37.235.115.173;800000090300a44c11c11b84;7;36746186
31.149.134.169;80000009030000be754b4acc;2;102235264
31.149.226.201;800000090300e4387ed7e500;8;3559121
46.144.86.209;800000090300843dc6d07118;2;27847369
31.160.123.216;800000090300a03d6f84e820;2;19280733
31.161.29.127;800000090300f8c650756c80;10;4692562
46.166.158.253;80003a8c04;0;0
37.74.130.15;80000009030058ac781ef120;2;20773597
31.161.34.209;800000090300007888be3ec8;2;5798949
31.3.10.57;800007c703609c9f795860;47;56145821
46.144.78.16;80000009030000351a255540;1;6564072
31.160.11.47;80000009030058ac781e3130;2;23967144
31.149.20.240;8000000903007488bbfbdf80;7;100863478
46.44.172.225;80000009030000229041d4ec;3;1577436
46.144.79.191;8000000903005cb12e82a180;9;49189848
46.144.73.0;80000009030000351a2554a0;1;22890496
31.160.31.88;800000090300286f7f37c046;2;5296786
46.144.123.121;800000090300e4387ed99880;7;624307
31.149.209.243;80000009030084ebefdaaa80;3;32056140
46.144.200.89;800000090300843dc6cfa5f8;2;21529220
46.144.204.56;80000009030000351aed418a;3;20425416
31.149.118.31;800000090300502fa839e238;3;17735748
46.144.159.95;80000009030000a2ee523b74;1;5798041
31.3.12.255;800000090300f04a02f92a80;21;71191997
5.183.134.128;800000090300004268d3ffa2;8;22640473
37.114.93.167;8000000903003c13ccee2700;8;140631254
5.159.33.177;800000090300f40f1b7a0170;9;137376632
37.153.253.95;800000090300a03d6fbc51d0;3;43742107
31.20.183.0;502660000000010030000026;8;50081170
31.186.166.184;800000090300e4aa5dc51d4a;23;558634
45.157.133.229;80001f8880d756fa3a354d3d6800000000;1;31303
37.153.238.70;800000090300e4c72294ad40;2;140573345
5.39.171.73;80000009032c3311a412f0;0;0
37.114.88.1;0000000903005c3e06c2abe6;9;25112526
31.160.97.39;80000009030000c88bacd4a8;2;102578096
31.3.13.13;80000009030058ac78269080;11;99681898
31.160.207.113;8000000903003890a59f0c2c;2;14440717
37.74.97.0;8000000903002c4f5245efb0;2;39072633
46.144.13.185;800000090300003a7d6efcb8;2;436311
31.161.85.1;80000009030000f28b3d32c0;2;24822221
46.17.15.255;80000009030058bfea55c981;14;84493527
46.144.98.111;800000090300843dc6cfa6ac;1;68706147
31.160.63.111;8000000903002c4f5272eb80;2;24545190
31.160.208.32;80000009030000a2ee51f1b4;2;1048869
31.149.7.81;800007db039c7da30e5dfb;15;84673234
31.149.142.31;80000009030000451d067978;2;25237998
37.74.85.49;80000009030058ac781d6034;3;103182502
46.144.165.129;80000009030080248f90ae80;13;16888439
46.144.101.217;80000009030000c164dfd09c;1;83311462
31.160.198.225;80000009030084ebefcaac00;3;32408714
31.160.113.55;80000009030000351a254f3c;2;40289692
46.243.96.252;800000090300b4de31ef5f00;6;51822018
31.149.229.192;80000009030000f28b3dffb2;2;45889379
46.144.70.95;800000090300c44d84605c00;17;1238416
37.235.118.241;800000090300d4eb68ec2700;160;179413
46.145.179.184;80000009030000351aed32ee;3;965123
31.3.9.85;800000090300500f807e3700;14;6481903
37.235.114.11;8000000903000845d1b2f700;8;1545123
31.149.136.113;800000090300a89d2122eab2;2;80800497
46.144.86.176;800000090300007888accd84;2;11178041
23.109.12.189;80001f880443305a37335333;202;133233
46.144.132.41;80000009030000a2ee1fa810;1;546186
31.149.28.208;8000000903006cab05f51d50;2;4434795
31.149.148.25;800000090300f8c6508dd500;6;34907434
46.226.93.97;80000634b20400001014ccd196;2;122976918
46.144.84.49;8000000903005c3e06b93980;7;18493818
31.223.164.164;800000090300a00f37b7a600;16;15152009
5.172.219.24;800000090300c08c6052a960;7;105909979
31.161.65.32;800000090300007888bd34a0;2;2189562
31.3.15.241;80000009030058ac78269080;11;99681907
45.140.157.96;800000090300ecf40c5f645c;2;31950759
46.144.82.8;8000000903005cb12e799a80;3;67672630
45.130.44.23;80000009030000e16d1c0e01;11;48994354
23.249.236.5;800000090300588b1c9aac00;8;11249747
45.80.100.103;800011ae056cb0ce5456d033;551;768481
46.44.154.176;80000009030024813b304280;6;78783535
5.102.140.113;80003a8c04;0;0
31.3.9.249;80000009030058ac78269080;11;99681907
31.171.203.214;8000000903f80f6fe4c650;0;0
46.44.132.152;80001f8880b3bb090a9f6e1e4d;79;5462004
46.144.50.33;800000090300286f7f146690;1;22704481
31.200.211.43;80000634b22db4001014e8f756;6;70144581
37.235.114.27;800000090300d48cb5db1238;7;54017908
46.226.63.127;800000090300500f807e2d00;11;99675015
46.161.218.145;80003a8c04;0;0
31.149.168.0;80000009030054a27452de80;4;72518774
23.249.232.2;80000009030064a0e74fdc04;4;29965509
46.144.98.87;80000009030000f28bb519c8;1;16853584
46.44.182.253;80000009030018e728162b8e;6;7792749
37.220.148.16;80000009030000077d180d34;3;42707445
5.172.44.1;80000634b22db4001014e8f756;6;70144584
37.26.231.94;800000090300ec01d5863e01;10;15300930
31.160.243.119;80000009030070708bd65248;1;9508762
31.149.113.151;8000000903002c4f52f5728a;2;12161401
46.144.80.121;8000000903005cb12e82b980;3;71890051
46.144.186.223;8000000903005cb12e4fc500;3;56871557
37.235.118.74;800000090300c4f7d533ac00;17;41507096
5.102.141.137;80003a8c04;0;0
37.74.26.80;800000090300a4530e103cf8;2;104492966
45.11.164.79;80000009030000a2ee1f77f9;4;19665244
46.161.216.85;80003a8c04;0;0
37.74.34.117;8000000903007cad741c83c2;5;1570305
31.149.206.128;800000090300843dc69e376a;3;7524005
31.149.209.255;80000009030084ebefdaaa80;3;32056158
46.226.56.34;800000090300d4e880f64580;29;5278130
31.3.11.144;80000009030070e422eb0b00;11;99671049
31.149.43.127;80000009030000351aed06e0;1;5359446
31.160.70.184;8000000903002c4f5251e494;2;47523590
23.111.239.158;80001f888032938b4aac02326700000000;4;943059
31.160.243.49;800000090300e4387ef44800;10;14441754
46.144.114.72;800000090300007888bd3978;7;76120253
46.144.250.24;800000090300005d73267002;2;73680497
31.171.204.14;80000009032c3311a412f0;0;0
45.81.221.38;800000090300ac2aa151a981;5;16626411
31.160.70.185;8000000903002c4f5251e494;2;47523590
31.149.226.73;800000090300e4387ed0a200;6;7882403
46.144.132.183;80000009030000a6cad27104;1;29041319
37.17.223.186;80000009030010e376a2a380;5;458983
37.114.92.35;8000000903003c13ccee2880;10;134322835
5.159.33.240;800000090300d48cb52b971e;56;1102499
37.0.86.84;800000090300a0b439b7e891;7;52551262
46.144.254.135;80000009030084b2618d13e0;3;77014934
5.159.33.45;800000090300f40f1b7a0170;9;137376653
31.160.26.97;8000000903002c4f5272eb58;2;13401788
31.187.180.1;502660000000031201007171;1;48934072
31.149.70.161;80000009030000fec8ed1dc0;2;38976858
31.160.94.97;800000090300843dc6d07aa0;4;20926585
46.226.57.12;800000090300d4e880f60e00;33;59749831
23.249.234.57;0000000903005c3e06c2abe6;9;25112547
31.160.199.105;800000090300a03d6e23b700;9;62733535
31.149.199.54;800000090300e00edad8ce30;3;88799898
37.114.95.210;800000090300e41f7bbcf880;8;7193088
31.3.13.169;80000009030058ac78268c80;16;5088847
23.249.232.212;800000090300bc166594041e;8;22666123
5.188.86.65;80000a4c030c599c5c6200;1;149963478
31.160.248.81;80001f88807a0d027b2b00000000000000;1;4514592
31.160.130.8;800000090300a4530e103604;2;2505227
31.149.222.71;800000090300707db9eecf36;2;15043547
5.180.226.201;800000090300780cf0728580;8;75386665
31.149.161.82;80001f888045a1267ef0ecb76100000000;1;20298954
45.91.68.1;800000090300c067af3fb574;8;91006370
37.153.196.105;800000090300009ad2ecd3d9;5;94205884
31.160.213.127;800000090300502fa83c4d5c;2;100768266
46.144.129.24;8000000903002cd02d936e12;2;80812004
31.149.212.63;800000090300e4387ed1d800;8;3287462
46.144.76.184;800000090300a093510cb976;1;3048286
46.144.78.153;800000090300bc26c7d8f2a0;2;21189893
31.149.8.48;8000000903000027e3392d08;4;2786259
46.145.137.153;800000090300002a108abd4c;2;19198626
46.102.230.182;800000090300d8b190de6400;1;6564176
23.111.239.132;80001f888023206226fbc0bf6700000000;2;8166145
31.149.51.200;800000090300a4530e103a00;2;104051837
5.104.142.1;800063a203443192fb4c17;5;54758237
23.249.238.192;800000090300000000000000;5;86911472
5.10.119.140;80000009034c0082fc6040;0;0
31.160.126.127;80000009030000f663845fc8;2;4633646
37.153.241.219;800000090300001e4a50055e;1;204718
37.26.225.151;000000090300cced4dbbf610;3;7082441
31.160.50.155;800000090300cc167ed457a4;4;22910939
37.148.194.220;80003a8c04;0;0
46.226.63.233;80000009030058ac78269080;11;99681925
46.144.168.217;8000000903001cfc174f8080;15;6518470
37.26.227.3;000000090300cced4dbbf610;3;7082441
31.149.210.72;800000090300ecce13f0c400;8;101473805
31.21.169.0;502660000000010030000005;7;57775519
46.44.186.152;80000009ee00bcf1f2611830;2;256876394
46.144.185.47;80000009030070db98835714;2;16964375
31.25.96.145;800007c703000cdbf9cf00;634;158281588
37.153.203.237;800000090300f872ea33af76;2;8787975
31.160.36.231;800000090300707db9de7f80;5;77042408
46.144.53.24;800000090300843dc6225bdc;1;96796148
31.160.8.146;80003a8c04;0;0
31.160.226.41;800000090300843dc6cf9f7c;4;102856309
46.144.17.207;80000009030070db988352a0;3;9377567
31.160.196.41;8000000903006cb2aed26d62;1;968982
46.144.225.72;8000000903005cb12e4fd200;7;12133196
37.235.113.113;80000009030004627344e500;9;77687435
31.160.244.48;80000009030040017aa003c0;2;91956542
46.144.32.73;80000009030000351a2555a4;1;84431772
31.187.240.1;502660000000031201007168;2;50689088
37.235.114.64;800000090300e8b748c3fb88;13;6393135
46.145.87.169;80000009030000be75cc8200;2;9421491
5.104.141.57;800063a203443192fb4c17;5;54758243
46.144.34.241;80000009030084b802e49c54;5;52923138
45.157.132.121;80001f888000c0a738ba00000000000000;1;1075970
45.14.135.57;80003a8c04;0;0
46.144.236.177;80000009030000351a254f64;1;19296130
31.149.207.120;80000009030000351ae6ba80;2;39327804
31.160.80.0;8000000903000062eceaf514;2;24711347
31.149.16.97;8000000903006cab058e0b98;3;79645212
46.243.188.31;800000090300d4c93cf80aa4;1;39942659
37.153.196.104;800000090300009ad2ecd3d9;5;94205896
