"Running as user ""root"" and group ""root"". This could be dangerous."
Capturing on 'eth0'
ip.src_host;snmp.msgAuthoritativeEngineID;snmp.msgAuthoritativeEngineBoots;snmp.msgAuthoritativeEngineTime
188.207.29.167;80001f8880f8481a0e6234dd6700000000;1;4768988
185.62.119.229;000000090300cced4dbbb7d0;3;7167820
185.42.84.79;80000009030000a2eea92300;36;54627329
185.113.214.34;800000090300c014fe1d0300;9;144641150
185.1.203.90;80001f888096eef53411a5926700000000;17;2489606
185.121.114.21;800000090300588b1c9aca00;31;693816
185.18.236.223;80003a8c04;0;0
176.74.250.7;80000009030034ed1bdffa80;11;61066756
185.6.205.225;800000090300bc1665d7a328;2;11418343
157.97.192.138;800007db03c8b6d302172e;15;62978958
185.34.176.236;800000090300a0e0afbb3b30;2;1064253
185.239.61.233;80001f888093cc4e72d56e1e4d;64;1240275
185.252.194.75;8000000903003c08f67f8238;1;5731311
185.6.51.255;80000930830000308804642d;13;58670998
185.144.23.190;0000000903005c3e06c2abe6;9;25197466
185.34.168.104;800000090300b0c53ce4d080;18;32552877
185.10.156.37;f5717f001c732fc48600;13;9208346
185.83.10.231;8000000903003c510eff9d00;12;48272920
185.187.12.95;800007c7030012f29c3300;618;129532517
178.18.138.253;8000000903000005740fb2bc;8;192563522
185.191.103.3;80001f8880b860c35f891b335800000000;116;5691777
185.68.173.204;00000009030070e422062ae9;12;33381830
185.126.34.16;80001f8880b45a590207b5045f00000000;12;9178904
185.65.52.221;80000009030000260b7a5c62;10;172858583
185.199.191.32;800000090300007888d624f8;5;6766722
185.228.191.211;800000090300848a8dbc4770;38;73578978
159.100.94.241;8000000903007cad4f951700;14;11238340
185.203.190.110;800000090300a00f37740280;24;2303075
185.6.206.111;0000000903005c3e06c2ab20;3;34494542
185.7.98.29;f5717f985d82178e7500;3;98003127
185.26.57.89;800000090300b0c53ce4ac80;10;31343884
185.3.178.248;800000090300a44c115eb240;555;16934849
185.254.42.95;800000090300708105de6ab4;1;7198244
185.142.250.239;80000009030024169dbabb00;20;44038366
185.161.28.35;80003a8c04;0;0
185.226.77.48;8000000903007c210e058f00;27;24298294
185.194.248.41;80003a8c04;0;0
188.207.29.67;80001f888010dab5ae683e9ecd;1;29819
185.226.79.16;800000090300b0c53ce4ad80;34;32544621
178.20.168.14;800007c703748ef8aa3820;0;655943613
185.205.243.173;80000009030028affdf0d900;12;46232951
159.100.92.165;800000090300889caddbce80;10;4392635
159.100.101.41;8000000903006c8d77c31600;26;5105908
185.121.112.240;80000009030044b6be577c24;2;9162908
159.100.111.105;800000090300ac2aa15cf680;8;5677081
178.250.198.113;800000090300f0f755dc4281;7;3307074
188.90.40.0;502660000000010030000086;6;49388089
185.6.207.1;80000009030018f935a50780;11;4776164
185.145.211.254;800000090300d0574cc3e181;6;166076578
185.252.79.236;8000000903005006abe93646;1;12490319
185.114.159.228;80001f8880cf3d3b0a08dce46700000000;2;5892718
185.113.85.114;80000634b20400001014d3d196;0;44322227
185.37.64.149;0000000903005c3e06c2abe6;9;25197469
185.65.52.106;800000090300f4cfe22fb560;3;153892220
185.6.160.131;800007c703609c9f45e303;26;65633560
185.143.158.223;80000009030000c88bfbdd00;8;41104623
185.89.154.71;80000009030058ac78269080;11;99766842
159.100.71.193;800033870370fc8c1611ee;0;0
178.255.48.155;8000000903004403a7f43482;5;4683646
178.18.136.193;8000000903000005740fb2bc;8;192563525
185.22.15.122;80001f88804c66c41d61433046;1;117170915
159.100.115.5;800007db0320283e74c296;13;2863737
185.223.38.28;800000090300f8e57e742500;10;19754680
159.100.66.189;8000000903003891b7b49880;6;37347418
185.190.67.201;800063a280ec9b8b8dc8b000000001;2;193974988
185.60.252.112;800000090300c08c605fc4a0;1;4586819
185.144.22.178;800022250318c2412ad0b0;5;8464465
178.248.152.214;80000009032c3311a412f0;0;0
185.221.156.97;800000090300f872eac0fb18;5;31386559
185.65.54.55;800000090300d4e880f60e00;33;59834753
185.92.71.127;800000090300a8b456bd3180;8;202962850
178.208.83.204;80001f8880baa6e625c49ee95600000000;10;6617242
178.20.175.241;f5717f001c733f9c0f00;9;54759225
188.200.165.176;800000090300e865493c20ef;2;77438845
185.133.108.231;800007db0358d061e32592;10;11985294
171.33.129.78;800007c703002438635b00;122;8732267
185.93.76.72;800000090300000000000000;3;6665224
185.220.111.228;80001f8880052fa83bb3f22c60;14;20040203
185.203.190.177;800000090300c828e551b180;12;2392219
185.38.89.179;800000090300442b034835ce;5;77954244
192.83.120.38;8000000903006cab05384d00;10;69969061
185.221.158.146;0000000903005c3e06c2abe6;9;25197470
185.199.188.85;80000009030000a38ed7b98a;2;127968751
157.97.114.198;80000009030000be752da426;8;44742835
154.14.233.159;800000090300a48873df7419;1;65342994
188.206.15.200;800000090300689e0b4ceb00;12;23604362
185.192.105.44;800000090300649ef32a1e36;2;14541055
185.190.64.89;800063a280ec9b8b8dc8b000000001;2;193974988
185.166.51.24;80000009030078bc1adfe680;8;175914134
185.197.191.175;800000090300001d453bb081;3;94690308
188.90.30.1;502660000000010030000141;4;34257642
185.26.57.196;800000090300b0c53ce4ad80;34;32544624
185.232.113.2;00000009030078baf95238ed;18;5858780
185.62.118.125;8000000903003c57315c76cd;1;35901143
185.178.232.225;8000304404464754343046544b3234303941574145;1746084406;2879750
159.100.109.177;800033870370fc8c161504;0;0
178.238.12.243;800000090300a89d219af87f;11;18564975
159.100.83.20;8000000903003891b7b46280;17;6401533
185.62.116.111;000000090300cced4dbbb7d0;3;7167826
185.113.215.64;8000000903004c710d06cd80;9;17632108
185.144.22.130;0000000903005c3e06c2abe6;9;25197471
178.208.83.111;80001f8880899423526c27205100000000;30;6617269
185.6.207.130;0000000903005c3e06c2abe6;9;25197471
185.26.57.145;800000090300f87a41675780;12;39973760
185.34.179.223;8000000903005c838fe353a8;1;90418
185.15.249.137;80000009030000211c7da51b;8;77114638
185.56.141.18;00000009030040ce24602506;8;21617554
185.56.141.6;00000009030040ce24602506;8;21617554
188.202.159.137;800000090300004268d3f4fe;2;16700200
185.133.108.105;800007db0358d061e3240c;9;86837711
185.35.98.69;80000009030028affdf0a880;14;11571264
185.199.191.221;800000090300d8b19016fbbe;7;20861865
185.62.118.110;8000000903006c13d55db901;12;8579608
185.43.215.206;800000090300588b1c9e0780;10;6045695
185.107.100.169;800063a28040b93cacc02400000001;1;39047080
185.21.185.38;80000009030020cc27148e00;14;6581339
185.142.35.227;800000090300d0d0fdd6d5c0;12;54167072
159.100.95.77;800000090300683b78331800;29;49361396
157.97.112.106;800000090300f8c288c56960;1;191532
159.100.112.209;800000090300889caddab780;20;519534
159.100.106.1;8000000903007411b2a79a80;6;37596843
185.241.190.61;8000000903f872eae02a00;0;0
185.205.241.120;8000000903006c310ec25e00;22;13055042
178.208.83.139;80001f8880c47d196600a3f35d00000000;8;68717573
159.100.107.209;800000090300e8eb34e1c400;38;9178266
185.40.99.25;80001f88800cc8453fdca6906200000000;36;17881495
185.223.37.25;00000009030028affd0f5f9a;10;44639990
185.62.118.236;000000090300cced4dbbf610;3;7167360
159.100.101.59;800007db03fc73fbd4f557;10;4851894
159.100.115.197;80000009030070ea1a568de0;2;5189954
185.3.178.185;8000000903009cd57d012a17;1;1840470
185.133.108.87;800007db0358d061e32568;12;12636989
185.92.71.231;800000090300a8b456bd3180;8;202962853
159.100.127.65;8000000903002cf89b6a1680;26;12199589
185.113.87.33;80000634b20400001014cdd196;0;44318611
185.138.58.114;80000a4c01b98a3b04;5;36916453
185.254.42.100;8000000903006c416a906e82;1;2974438
185.178.232.10;80001f8880449e7d3867f79f48;1;4682759
185.91.95.1;80000a4c01b9ab3008;3;15832283
185.234.153.242;80000009030084ebefc5ce80;42;1400128
185.107.101.81;800063a28040b93cacc02400000001;3;4626398
185.223.37.67;800000090300482e72ccf980;10;28902120
171.33.129.54;800000090300a4530ea78900;8;62286684
185.82.140.18;800000090300a0e0af898a3f;6;106426721
185.89.153.201;80000009030058ac78269080;11;99766845
178.249.153.26;80001f8880a3346719a0a5775c00000000;41;1085094
157.97.118.210;80000009030000f28b69485c;2;46673176
185.166.51.2;800000090300dc8c375f7400;6;175911109
157.97.214.198;800000090300d47798ef9400;4;104042322
185.117.226.20;80001f8880e6eea90664ada95e00000000;28;34193046
178.250.193.232;8000000903000014a86b2201;7;51556919
159.100.86.81;800033870370fc8c161206;0;0
188.92.61.33;80000009030054a274080d08;8;30363284
185.170.93.16;800000090300d4adbd5045c0;4;68075930
185.226.110.113;800000090300005d73b00780;2;17546174
185.1.94.25;800000090300b8a377b3b180;29;6733670
159.100.68.129;800033870370fc8c161c9c;0;0
185.107.101.25;800063a28040b93cacc02400000001;3;4626398
185.249.43.93;800008be8033373337353335323834;1;37342621
185.161.140.0;8000000903000008323e6b00;6;2250525
185.34.169.13;000000090300a47806a72ba6;7;2309869
185.221.159.153;0000000903005c3e06c2abe6;9;25197474
188.92.57.229;80000009030028affdde6d00;16;75933767
185.192.105.105;8000000903009c4e203ac38c;1;7921031
185.238.52.41;8000000903007c0ece4290b6;2;174774380
185.197.191.1;80000009030028affdf1f500;6;39382430
185.228.210.146;80000009030000eeabd8cb50;12;55478714
185.113.214.74;800000090300d48cb5a05b24;9;23346750
185.65.55.34;80001f888057429217c81a8a6700000000;4;6005391
157.97.203.30;800007db03e00084c873b1;24;10560275
185.61.53.194;80000009030000137f0d03e8;4;61836232
185.34.170.5;800000090300a84fb1b2df80;14;33934746
185.1.203.131;80001f88800a5d6e25b6415b6200000000;17;11422201
185.42.84.83;80000009030000a2eea92300;36;54627338
185.94.239.126;f5717f7483ef37d09100;3;98003424
185.203.190.214;8000000903009cd57d3ba700;26;2303008
185.143.146.82;0000000000000000000000;2081;2501
185.26.56.68;800000090300482e72fe6980;16;12433757
178.238.12.17;800000090300a89d219af87f;11;18564979
154.14.238.56;800000090300008764946ca8;1;10180738
185.107.190.49;800007c703d4bd4f349a0a;21;43305322
157.97.219.38;800007db03b8d6f626d466;10;34797920
185.142.249.129;800000090300500f8052c100;17;17427007
159.100.91.166;80000009030074ad98c7b480;13;34594336
176.56.225.91;80003a8c04;0;0
176.126.234.89;80003a8c04;0;0
185.62.117.222;000000090300cced4dbbb7d0;3;7167830
185.254.42.195;800000090300bc1665965936;1;9522821
185.254.42.177;8000000903001c6a7aafc010;1;97743421
185.203.189.81;800000090300a00f37f85300;19;2305676
159.100.80.23;8000000903005488dea49300;10;6787497
157.97.197.32;800000090300707db9399c80;2;5721352
159.100.110.121;8000000903007411b2a41480;8;22660884
188.207.249.65;8000000903007cad74fa9180;8;301614944
185.107.56.190;80001f88802978e71d8cf0686500000000;4;3726154
157.97.221.162;800007db035ce747802cea;8;65419840
188.205.234.131;800000090300e00eda150f80;16;70794527
185.62.117.236;000000090300cced4dbbb7d0;3;7167831
185.113.215.127;8000000903004c710d06cd80;9;17632113
185.107.80.46;80001f88809e27455bfaf2756300000000;14;3726184
185.43.214.217;0000000903005c3e06c2ab20;3;34494552
154.14.245.130;80000009030000876493383c;17;4846528
157.97.215.17;800000090300b8a377671e80;14;12535760
176.74.239.87;80000009030034ed1bdffa80;11;61066768
185.91.93.2;80000a4c01b9ab3008;3;15832287
185.223.36.240;00000009030040ce243ce160;573;19354
185.43.212.85;800000090300f872ea7adbd2;4;3449601
185.199.188.57;800000090300e8eb34021fb2;3;1788972
185.93.78.226;8000000903003c13ccee2680;17;71960339
159.100.125.209;800000090300ac2aa15c7f00;6;10101854
185.220.215.6;000000090300c44d8470b078;5;39977796
178.85.85.21;80001f88801fecda08fee9aa62;22;202414
185.100.195.96;80000009030028affdde6c00;10;17374406
185.114.159.229;80001f8880cf3d3b0a08dce46700000000;2;5892728
185.226.77.125;800000090300ecce1313d000;43;42394689
159.100.77.161;8000000903002cf89bdffb00;19;65384023
185.199.188.226;800000090300d8b19018a360;5;71740892
185.199.188.95;80000009030000be752dbfe2;11;1227703
159.100.105.133;800007db0380693362afab;15;43987616
159.100.76.49;800033870370fc8c678480;0;0
185.34.171.31;800000090300482e72fe7200;12;22419140
176.74.236.54;8000000903009cd57d2fa580;18;2275330
159.100.117.91;800000090300a49bcd793900;16;19128083
185.54.181.86;8000000903001c6a7ac614b6;1;7779630
157.97.221.30;80000009030024161ba3ac80;8;27163283
185.15.250.81;80000009030028c7ce2a7466;1;11482127
185.34.170.201;80000009030024169dbaf400;18;70391463
185.92.222.4;80003a8c04;0;0
157.97.222.81;80000009030024d79c523d00;10;20219603
185.226.79.193;00000009030034732d4b322c;23;39283130
185.90.197.226;f5717f444ca88d8dd700;30;81507957
185.34.168.32;800000090300b0c53ce4ac80;10;31343897
185.113.84.186;f5717f001c73195b5400;11;58570779
157.97.217.106;800007db03a400e2dd6646;33;77329737
176.74.240.128;800000090300ec447630f483;12;342945720
185.34.177.169;0000000903005c3e06c2abe6;9;25197480
178.208.81.44;80003a8c04;0;0
185.172.162.223;80001f88803158bd101e00000000000000;1;1860818
185.89.154.236;80000009030058ac78269080;11;99766852
185.205.240.201;800000090300d4e8809bff00;24;9088808
185.150.27.65;80000009036c2056ee2060;0;0
188.209.49.165;80001f8880ebbbb0165f7ab36600000000;334;12841
159.100.111.153;80000009030078f1c68ede00;8;27062249
185.65.54.180;800000090300a00f37f91800;22;5722199
159.100.70.153;800033870370fc8c1617a4;0;0
185.241.191.77;80000009030006f61a0120;0;0
185.89.83.5;800000090300b0aa77380d80;16;135144628
185.226.78.121;000000090300e8d3221583b8;7;33892935
178.238.12.29;80000009030030e4dbf95edf;35;18564911
185.203.190.228;800000090300a00f37d6e200;14;2302935
185.89.154.223;80000009030058ac78269080;11;99766853
178.20.169.126;f5717f001c733f9c0f00;9;54759235
185.144.199.226;8000000903005c3e068d2200;6;55493203
159.100.93.85;8000000903004c710d52d700;24;21182770
185.197.191.3;80000009030028affdf1f500;6;39382437
159.100.81.129;800033870370fc8c11a287;0;0
178.170.155.89;80003a8c04;0;0
185.246.28.34;800000090300defbd49ec0;0;0
176.74.237.10;8000000903004800b32c8300;9;19706443
185.78.160.252;800000090300a89d2120c700;26;8186974
188.91.10.1;502660000000010030000045;6;49385551
185.246.31.3;8000000903005d7307a174;0;0
185.90.196.243;800007c703748ef88d0800;0;1578619160
185.64.120.17;800063a280ec9b8b8dc8b000000001;2;193974999
185.209.148.156;80001f8880e4fb3725fd34536600000000;7;8486686
159.100.98.73;800000090300000000000000;5;151884385
185.254.42.156;800000090300bc1665966bc0;1;20059054
185.92.71.80;800000090300a8b456bd3180;8;202962862
185.107.44.77;80001f88808d28e942fcf2756300000000;12;3726167
188.202.84.248;800000090300a89d2122eb02;4;16248598
185.173.234.77;f5717f444ca8c41efb00;4;21102788
185.42.85.115;80000009030000a2eea92300;36;54627346
188.92.59.79;800000090300f4cfe2b80b80;6;39050134
178.85.95.0;800000090300002790ff4000;8;30210562
185.107.102.157;8000000b033ce5a63b208a;11;117683499
185.226.76.193;0000000903006c310eb6fad8;8;44040982
185.62.119.182;800000090300b0c53c0d4c81;14;5123407
178.18.143.15;80000009030000193036fe34;6;124696334
185.248.239.108;80001cc7031449bc2c7918;0;0
159.100.74.129;800000090300a47806eb9f80;12;143169
178.85.231.49;8000124c050c84dc2823ed33;68;231484
159.100.119.201;80000009030034b883768f80;22;12045689
185.206.233.220;800000e804435a3134343730305957;33;1748964490
185.34.168.181;800000090300b0c53ce4b580;22;15137091
178.238.12.112;800000090300f40f1bd1107f;7;117077545
185.190.64.113;800063a280ec9b8b8dc8b000000001;2;193975000
185.85.209.209;8000000903002cf89b42ed80;10;30678359
159.100.80.137;800000090300a0ecf9c4a076;1;24268161
185.6.204.218;800000090300f0f75533ed60;4;26493737
159.100.67.95;8000000903006c29d2ea2680;12;5451340
188.209.49.222;80001f8880f717977e7e40076500000000;637;16444
188.122.88.1;800007c703748ef8d77300;23;23835847
185.113.84.195;80000634b20400001014cbd196;3;70227990
188.91.0.0;502660000000010030000090;6;50253267
185.226.77.137;8000000903007c210e058f00;27;24298309
188.227.205.145;80003a8c04;0;0
185.100.192.3;80000009030024d79c9c2380;10;29229302
185.254.42.21;800000090300bc16652f4e84;1;7198359
178.18.140.16;8000000903000005740fb2bc;8;192563539
185.121.113.5;0000000903005c3e06c2ab20;3;34494559
185.157.120.233;8000000903e02f6d450cc0;0;0
185.34.179.196;800000090300f872ea865100;2;20936104
185.254.42.180;800000090300bc166551fb5e;1;86153269
185.138.58.212;80000a4c0100000000;3;710702
157.97.211.113;8000000903000845d1b11980;24;14030850
185.232.186.230;80001f88031056ca171e2c;3;21828
178.85.161.255;80000009030000bc6092c000;8;28308312
159.100.114.188;800033870370fc8c6850b0;0;0
178.238.12.119;80000009030030e4dbf95edf;35;18564915
188.92.60.217;80000009030064a0e717d5da;7;10636988
185.34.159.97;800000090300b0c53ce4ac80;10;31343902
185.18.236.111;80001f88806fe74a083244125c00000000;37;21064899
188.200.183.193;8000000903007079b3afacfc;3;8307927
188.207.21.48;80001f8803a8c0ea5302e0;1;33723977
159.100.95.1;800033870370fc8c590250;0;0
192.42.119.177;80001f8880261889700e3bf35f00000000;17;4619107
185.166.48.2;800000090300dc8c375f7400;6;175911121
185.64.193.176;8000000903006c416a1b1578;14;21795320
185.107.101.53;800063a28040b93cacc02400000001;3;4626410
159.100.77.112;8000000903003891b7badc00;10;36318900
185.203.190.105;80000009030000351acfe890;8;7362689
185.194.248.17;80003a8c04;0;0
185.225.227.24;80000009030028ac9e0e9100;143;85178615
185.26.57.143;80000009030024169dbabb00;20;44038384
159.100.125.61;800033870370fc8c160754;0;0
185.143.104.1;800000090384b80261b260;0;0
157.97.220.161;8000000903003891b7ba7f00;1667;16075134
185.143.146.76;80003a8c04;0;0
185.134.56.105;80003a8c04;0;0
185.187.12.10;80000a4c01b9bb0c0a;27;30277605
185.221.157.14;0000000903005c3e06c2abe6;9;25197486
185.42.85.30;800000090300002a10738800;29;205952590
185.203.189.99;80000009030024d79c392a00;10;2303459
185.142.248.59;80000009030028affd0e6300;11;11300093
185.150.26.5;80001f88809f6c2e2a6fb72f61;53;1195249
171.33.133.254;80000009030034ed1bdffa80;11;61066777
185.15.249.119;8000000903008c941fbb1780;20;13675604
188.200.128.137;80000009030084b261b4e934;2;95711207
185.107.80.197;80001f8880847e912ca40d675b00000000;63;3726177
178.84.216.0;8000000903007001b5cd7800;10;29001305
185.127.184.83;800000090300000000000000;1;73602358
185.56.141.2;00000009030040ce245f1f62;7;46663947
185.33.118.55;8000000903fc994754fc80;0;0
188.205.88.15;800000090300bce71236d100;9;14019735
157.97.196.1;80000009030024161bb0f880;8;43993061
185.199.189.96;80000009030000fcbaf562b4;4;4598725
178.85.231.25;80000b2f05b0c287e692ec33;1;455784
188.207.10.40;80001f8803a8c0ea52f200;1;25507522
185.52.224.58;80001f888044549647c0ab606400000000;83;282765
185.192.107.7;800000090300f0f755756636;5;12204893
185.89.154.5;80000009030058ac78269080;11;99766860
185.197.190.47;800000090300d4789b765e80;28;23021369
188.204.70.24;80000009030000f28b9e1014;2;1245351
154.51.12.93;80003a8c04;0;0
185.51.57.30;80000634b20400001014ccd196;2;123061874
188.201.141.79;80000009030000fec8ecdf60;2;38355202
185.89.152.37;80000009030058ac78269080;11;99766860
176.74.254.172;800000090300ec30919e3703;5;86465231
188.209.213.212;80001f8880859e12634cde405600000000;66;10100485
188.92.60.109;800000090300d4789b6ad680;31;12466487
154.14.248.165;80001f88801e63ef159141e66500000000;4;38045648
185.150.158.86;80001f88809fe1f77aa9c8806300000000;2;79579703
171.33.132.70;800000090300ec30919e3703;5;86465231
185.38.91.249;800000090300a0ecf9883c88;6;940430
185.34.177.55;80000009030058f39c7873c0;1;10212200
176.74.248.25;8000000903002cd02d746fe8;2;46541432
185.226.110.153;800000090300bc26c7608780;2;16182620
185.60.252.43;80001cc703001daa9cd4d8;0;0
185.6.206.26;0000000903005c3e06c2abe6;9;25197488
185.205.241.0;800000090300a0ecf9a60a01;9;191136178
185.3.179.12;800000090300a44c115eb240;555;16934870
185.113.87.3;80000634b20400001014ccd196;2;123061875
185.170.129.1;80003a8c04;0;0
159.223.235.24;80004fb805616d73332d3337d2e4c8;2;1191
185.34.168.209;800000090300b0c53ce4ac80;10;31343906
185.62.117.185;000000090300cced4dbbf610;3;7167376
185.26.57.179;800000090300b0c53ce4b480;28;40929675
185.34.170.57;800000090300a84fb1b2df80;14;33934761
185.151.97.255;8000000903000006f6f23970;3;199690658
185.3.179.24;800000090300a44c115eb240;555;16934871
159.100.91.204;8000000903005ca62dffac00;28;39228382
176.74.237.16;8000000903004800b32ce380;5;11587507
159.100.115.125;800033870370fc8c5431d0;0;0
185.29.201.97;f5717f001c732c2c0400;1;175042947
188.91.11.255;502660000000010030000034;7;57860400
188.202.84.255;800000090300a89d2122eb02;4;16248606
185.142.251.73;80000009030024169dbabb00;20;44038389
185.173.162.20;800022250318b1693ccce4;4;430568
159.100.97.153;80000009030078f1c68f9d00;4;29752256
185.241.191.45;80000009030006f61a0120;0;0
185.26.57.133;80000009030024169dbaf400;18;70391474
188.207.26.94;8000000903004c5d3c07e080;32;1822231
185.121.112.251;800000090300588b1c9c9200;8;38811623
178.238.13.25;8000113d05fc4ae9f48c5c33;854;173506
159.100.82.193;80000009030020cfaea64c80;6;4608078
185.203.189.227;8000000903001cfc17433b00;12;2303491
159.100.121.21;80000009030034b88374e100;8;46503596
185.138.210.129;80003a8c04;0;0
185.60.252.37;80001cc7031449bc1a9fb8;0;0
185.34.176.81;800000090300002cc81a14c8;2;3966237
178.238.14.29;800000090300e05fb9d0f93f;21;23746651
185.52.55.193;f5717f444ca8829ff000;3;165550442
185.34.170.107;800000090300a84fb1b2df80;14;33934762
185.6.207.245;8000000903006c20565bcab4;1;1227699
185.146.106.33;80000634b22db40010146bf856;0;69600589
185.42.85.28;80000009030000a2eea92300;36;54627354
185.68.14.251;80000009030070708b234d70;10;179702053
178.208.83.206;80001f8880f7998d73c59ee95600000000;9;104411743
176.74.245.179;80000009030000235d4cd103;29;42910942
185.221.158.208;800000090300000000000000;1;3738799
185.205.240.161;8000000903005ca62dde9d00;20;80859080
159.100.124.86;800000090300889caddae500;10;25506675
159.100.87.140;800000090300dc774cddf780;38;11138599
185.161.143.16;8000000903000008323e6b00;6;2250543
188.92.57.248;8000000903000025450f07f0;5;41824262
176.124.201.224;80003a8c04;0;0
159.100.79.143;800007db03cc208cbc1008;12;33976736
185.56.232.230;80000009032c4f52fc16bc;0;0
159.100.94.93;8000000903003891b7b4e700;12;3659092
185.243.113.250;80001f8880f921174c512a6f6500000000;2;1600180
178.170.152.199;800030440446475435304535363139303331393439;1708021890;40943077
159.100.124.33;8000000903003891b7a4bd00;18;5487570
185.26.58.199;800000090300b0c53ce4ad80;34;32544645
185.10.235.24;800000090300acf2c5ae0e00;3;4331410
185.89.155.63;800000090300500f807e3400;15;86506289
185.56.141.245;8000000903004006d5655d80;24;8810978
185.89.154.69;80000009030058ac78269080;11;99766864
157.97.115.114;800000090300000000000000;2;109224228
178.251.29.216;f5717f001c732fc48600;13;9208373
185.56.141.21;800000090300380e4d2bea00;27;14017121
159.100.84.185;8000000903004ce175f99f80;57;65211223
185.119.191.56;800000090300780cf0bdfa80;8;51913230
159.100.75.173;8000000903005ca62df68d80;78;15485927
185.150.157.79;80001f8880cd9c371e87009b6600000000;3;10513049
178.20.168.29;f5717f001c733f9c0f00;9;54759247
185.42.85.127;80000009030000a2eea92300;36;54627356
185.144.22.246;0000000903005c3e06c2ab20;3;34494568
176.74.227.76;8000000903005c64f1b06a00;24;537320
188.200.22.0;80000009030040017aa0008c;3;94984739
